P-3_normalized_wavelength_nm,P-3_normalized_abs_au,D-3_310nm_normalized_wavelength_nm,D-3_310nm_normalized_abs_au,P-3_plus_2M_HCl_normalized_wavelength_nm,P-3_plus_2M_HCl_normalized_abs_au,P-3_sat_NaHCO3_normalized_wavelength_nm,P-3_sat_NaHCO3_normalized_abs_au,D-3_310nm_repeat_normalized_wavelength_nm,D-3_310nm_repeat_normalized_abs_au,P-3_plus_2M_HCl_repeat_normalized_wavelength_nm,P-3_plus_2M_HCl_repeat_normalized_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-3_310nm_raw_wavelength_nm,D-3_310nm_raw_abs_au,P-3_plus_2M_HCl_raw_wavelength_nm,P-3_plus_2M_HCl_raw_abs_au,P-3_sat_NaHCO3_raw_wavelength_nm,P-3_sat_NaHCO3_raw_abs_au,D-3_310nm_repeat_raw_wavelength_nm,D-3_310nm_repeat_raw_abs_au,P-3_plus_2M_HCl_repeat_raw_wavelength_nm,P-3_plus_2M_HCl_repeat_raw_abs_au
754.51453,0.00165,754.51453,-0.00265,754.51453,-0.00166,754.51453,0.01138,754.51453,0.00554,754.51453,-0.00194,754.51453,2.77E-04,754.51453,-4.46E-04,754.51453,-2.80E-04,754.51453,0.00192,754.51453,9.33E-04,754.51453,-3.27E-04
753.9848,0.01224,753.9848,0.01106,753.9848,0.01461,753.9848,0.01017,753.9848,0.00576,753.9848,0.00408,753.9848,0.00206,753.9848,0.00186,753.9848,0.00246,753.9848,0.00171,753.9848,9.71E-04,753.9848,6.86E-04
753.49023,0.00153,753.49023,-0.00459,753.49023,-0.00205,753.49023,0.00293,753.49023,0.00462,753.49023,3.47E-04,753.49023,2.57E-04,753.49023,-7.72E-04,753.49023,-3.45E-04,753.49023,4.94E-04,753.49023,7.78E-04,753.49023,5.84E-05
752.99561,-1.56E-04,752.99561,0.00253,752.99561,4.57E-04,752.99561,0.00794,752.99561,0.00396,752.99561,1.73E-04,752.99561,-2.62E-05,752.99561,4.27E-04,752.99561,7.70E-05,752.99561,0.00134,752.99561,6.67E-04,752.99561,2.91E-05
752.50085,0.01471,752.50085,-1.92E-04,752.50085,0.00686,752.50085,0.00315,752.50085,0.00665,752.50085,0.00705,752.50085,0.00248,752.50085,-3.24E-05,752.50085,0.00116,752.50085,5.30E-04,752.50085,0.00112,752.50085,0.00119
752.00598,-0.00675,752.00598,-0.00567,752.00598,-0.00104,752.00598,0.00263,752.00598,-0.00119,752.00598,0.00113,752.00598,-0.00114,752.00598,-9.56E-04,752.00598,-1.76E-04,752.00598,4.43E-04,752.00598,-2.01E-04,752.00598,1.90E-04
751.51117,8.97E-04,751.51117,0.00235,751.51117,-0.0022,751.51117,0.00835,751.51117,0.00749,751.51117,0.00136,751.51117,1.51E-04,751.51117,3.96E-04,751.51117,-3.71E-04,751.51117,0.00141,751.51117,0.00126,751.51117,2.29E-04
751.01611,-4.29E-04,751.01611,0.00358,751.01611,-7.71E-04,751.01611,0.00994,751.01611,0.00512,751.01611,0.00179,751.01611,-7.23E-05,751.01611,6.03E-04,751.01611,-1.30E-04,751.01611,0.00167,751.01611,8.62E-04,751.01611,3.01E-04
750.48566,0.01097,750.48566,-0.00267,750.48566,0.01087,750.48566,0.00619,750.48566,0.00929,750.48566,-0.00178,750.48566,0.00185,750.48566,-4.50E-04,750.48566,0.00183,750.48566,0.00104,750.48566,0.00156,750.48566,-3.00E-04
749.99042,-0.00389,749.99042,-0.00954,749.99042,-0.00823,749.99042,9.13E-04,749.99042,-0.00144,749.99042,-0.00231,749.99042,-6.55E-04,749.99042,-0.00161,749.99042,-0.00139,749.99042,1.54E-04,749.99042,-2.42E-04,749.99042,-3.89E-04
749.49518,0.00404,749.49518,0.00518,749.49518,0.00654,749.49518,0.00851,749.49518,0.01213,749.49518,0.01106,749.49518,6.81E-04,749.49518,8.72E-04,749.49518,0.0011,749.49518,0.00143,749.49518,0.00204,749.49518,0.00186
748.99982,0.01044,748.99982,0.00108,748.99982,0.0029,748.99982,0.01567,748.99982,0.00195,748.99982,0.00542,748.99982,0.00176,748.99982,1.81E-04,748.99982,4.89E-04,748.99982,0.00264,748.99982,3.28E-04,748.99982,9.13E-04
748.50433,0.00113,748.50433,0.00602,748.50433,0.00598,748.50433,0.01287,748.50433,0.00891,748.50433,0.01703,748.50433,1.91E-04,748.50433,0.00101,748.50433,0.00101,748.50433,0.00217,748.50433,0.0015,748.50433,0.00287
748.00879,-0.00662,748.00879,-0.00118,748.00879,-0.00238,748.00879,0.00216,748.00879,0.01053,748.00879,0.00116,748.00879,-0.00111,748.00879,-1.99E-04,748.00879,-4.01E-04,748.00879,3.64E-04,748.00879,0.00177,748.00879,1.96E-04
747.51312,-0.00524,747.51312,-0.00358,747.51312,0.00629,747.51312,0.00631,747.51312,0.00347,747.51312,0.00227,747.51312,-8.83E-04,747.51312,-6.03E-04,747.51312,0.00106,747.51312,0.00106,747.51312,5.85E-04,747.51312,3.82E-04
747.01739,-1.05E-04,747.01739,0.00221,747.01739,0.00337,747.01739,0.00806,747.01739,0.01186,747.01739,0.00574,747.01739,-1.76E-05,747.01739,3.72E-04,747.01739,5.67E-04,747.01739,0.00136,747.01739,0.002,747.01739,9.66E-04
746.48621,-0.00149,746.48621,-0.00314,746.48621,-0.00279,746.48621,0.00294,746.48621,-0.00128,746.48621,-0.00433,746.48621,-2.51E-04,746.48621,-5.29E-04,746.48621,-4.70E-04,746.48621,4.95E-04,746.48621,-2.16E-04,746.48621,-7.30E-04
745.9903,-4.59E-04,745.9903,-2.34E-04,745.9903,-8.56E-04,745.9903,0.00749,745.9903,0.00818,745.9903,0.00319,745.9903,-7.73E-05,745.9903,-3.94E-05,745.9903,-1.44E-04,745.9903,0.00126,745.9903,0.00138,745.9903,5.37E-04
745.49426,-0.00266,745.49426,0.00663,745.49426,0.00379,745.49426,0.00933,745.49426,0.00556,745.49426,0.00649,745.49426,-4.49E-04,745.49426,0.00112,745.49426,6.39E-04,745.49426,0.00157,745.49426,9.36E-04,745.49426,0.00109
744.99823,-0.00313,744.99823,-4.55E-04,744.99823,0.00336,744.99823,0.00589,744.99823,0.00167,744.99823,-1.68E-04,744.99823,-5.27E-04,744.99823,-7.67E-05,744.99823,5.65E-04,744.99823,9.92E-04,744.99823,2.81E-04,744.99823,-2.83E-05
744.50201,0.00681,744.50201,-0.004,744.50201,0.00643,744.50201,0.01145,744.50201,0.01238,744.50201,-0.00568,744.50201,0.00115,744.50201,-6.74E-04,744.50201,0.00108,744.50201,0.00193,744.50201,0.00209,744.50201,-9.57E-04
744.0058,-0.00246,744.0058,0.00256,744.0058,0.00137,744.0058,-0.00163,744.0058,0.00434,744.0058,-0.00241,744.0058,-4.14E-04,744.0058,4.31E-04,744.0058,2.31E-04,744.0058,-2.74E-04,744.0058,7.31E-04,744.0058,-4.06E-04
743.50946,-0.0062,743.50946,0.00139,743.50946,-0.00534,743.50946,-0.00368,743.50946,-0.00298,743.50946,-0.00727,743.50946,-0.00104,743.50946,2.34E-04,743.50946,-9.00E-04,743.50946,-6.20E-04,743.50946,-5.02E-04,743.50946,-0.00122
743.013,-0.00152,743.013,-0.00224,743.013,-0.00145,743.013,0.00332,743.013,0.00942,743.013,-0.00141,743.013,-2.55E-04,743.013,-3.78E-04,743.013,-2.45E-04,743.013,5.60E-04,743.013,0.00159,743.013,-2.37E-04
742.51648,0.00306,742.51648,-0.00688,742.51648,-0.00186,742.51648,0.00947,742.51648,4.58E-04,742.51648,0.00202,742.51648,5.16E-04,742.51648,-0.00116,742.51648,-3.14E-04,742.51648,0.00159,742.51648,7.71E-05,742.51648,3.39E-04
741.98438,0.01848,741.98438,0.01058,741.98438,0.01082,741.98438,0.01275,741.98438,0.01899,741.98438,0.00995,741.98438,0.00311,741.98438,0.00178,741.98438,0.00182,741.98438,0.00215,741.98438,0.0032,741.98438,0.00167
741.48767,0.00416,741.48767,-0.00167,741.48767,0.0072,741.48767,0.00508,741.48767,0.00475,741.48767,0.002,741.48767,7.00E-04,741.48767,-2.81E-04,741.48767,0.00121,741.48767,8.56E-04,741.48767,8.00E-04,741.48767,3.36E-04
740.99084,-0.0072,740.99084,-0.00229,740.99084,-0.00837,740.99084,0.0011,740.99084,0.00245,740.99084,-0.00463,740.99084,-0.00121,740.99084,-3.86E-04,740.99084,-0.00141,740.99084,1.85E-04,740.99084,4.13E-04,740.99084,-7.79E-04
740.49402,1.89E-04,740.49402,-0.00746,740.49402,-0.00122,740.49402,0.00879,740.49402,7.45E-04,740.49402,-0.00232,740.49402,3.18E-05,740.49402,-0.00126,740.49402,-2.06E-04,740.49402,0.00148,740.49402,1.25E-04,740.49402,-3.91E-04
739.99707,0.00806,739.99707,0.00569,739.99707,0.00589,739.99707,0.00632,739.99707,0.00846,739.99707,0.00707,739.99707,0.00136,739.99707,9.58E-04,739.99707,9.92E-04,739.99707,0.00106,739.99707,0.00143,739.99707,0.00119
739.5,0.00583,739.5,-0.00642,739.5,-0.0011,739.5,0.00512,739.5,0.00677,739.5,-0.00123,739.5,9.81E-04,739.5,-0.00108,739.5,-1.86E-04,739.5,8.62E-04,739.5,0.00114,739.5,-2.08E-04
739.00287,0.00493,739.00287,-0.00369,739.00287,-0.00372,739.00287,0.00384,739.00287,0.01236,739.00287,-5.53E-04,739.00287,8.30E-04,739.00287,-6.21E-04,739.00287,-6.26E-04,739.00287,6.47E-04,739.00287,0.00208,739.00287,-9.32E-05
738.50568,0.00218,738.50568,0.00383,738.50568,5.64E-04,738.50568,0.00723,738.50568,0.01167,738.50568,-1.94E-04,738.50568,3.67E-04,738.50568,6.46E-04,738.50568,9.49E-05,738.50568,0.00122,738.50568,0.00197,738.50568,-3.27E-05
738.00836,0.00203,738.00836,0.00201,738.00836,0.00695,738.00836,0.00349,738.00836,0.00292,738.00836,0.00194,738.00836,3.42E-04,738.00836,3.38E-04,738.00836,0.00117,738.00836,5.88E-04,738.00836,4.91E-04,738.00836,3.27E-04
737.51099,0.00659,737.51099,-0.00404,737.51099,0.00259,737.51099,0.01065,737.51099,0.00794,737.51099,0.00296,737.51099,0.00111,737.51099,-6.81E-04,737.51099,4.37E-04,737.51099,0.00179,737.51099,0.00134,737.51099,4.98E-04
737.01343,0.00339,737.01343,0.0015,737.01343,-2.02E-04,737.01343,0.00969,737.01343,0.00535,737.01343,-0.00239,737.01343,5.71E-04,737.01343,2.52E-04,737.01343,-3.41E-05,737.01343,0.00163,737.01343,9.01E-04,737.01343,-4.03E-04
736.51587,0.00496,736.51587,6.78E-04,736.51587,-0.00239,736.51587,0.00457,736.51587,5.62E-04,736.51587,7.70E-04,736.51587,8.36E-04,736.51587,1.14E-04,736.51587,-4.02E-04,736.51587,7.70E-04,736.51587,9.47E-05,736.51587,1.30E-04
735.98267,0.00275,735.98267,0.00239,735.98267,0.00334,735.98267,0.0055,735.98267,0.00997,735.98267,0.00784,735.98267,4.63E-04,735.98267,4.02E-04,735.98267,5.63E-04,735.98267,9.26E-04,735.98267,0.00168,735.98267,0.00132
735.48492,3.85E-04,735.48492,-0.00117,735.48492,-0.00213,735.48492,-0.00115,735.48492,0.00126,735.48492,-0.00221,735.48492,6.49E-05,735.48492,-1.97E-04,735.48492,-3.58E-04,735.48492,-1.94E-04,735.48492,2.12E-04,735.48492,-3.73E-04
734.98706,-3.44E-04,734.98706,0.00553,734.98706,0.00502,734.98706,0.01018,734.98706,0.00116,734.98706,4.45E-04,734.98706,-5.80E-05,734.98706,9.32E-04,734.98706,8.46E-04,734.98706,0.00172,734.98706,1.95E-04,734.98706,7.50E-05
734.48914,-0.01505,734.48914,-0.01113,734.48914,-0.00564,734.48914,8.65E-04,734.48914,0.00232,734.48914,2.97E-04,734.48914,-0.00254,734.48914,-0.00187,734.48914,-9.50E-04,734.48914,1.46E-04,734.48914,3.92E-04,734.48914,5.00E-05
733.99115,9.19E-04,733.99115,0.00154,733.99115,0.0032,733.99115,0.00404,733.99115,0.00629,733.99115,-4.64E-05,733.99115,1.55E-04,733.99115,2.60E-04,733.99115,5.38E-04,733.99115,6.80E-04,733.99115,0.00106,733.99115,-7.82E-06
733.49304,-0.00303,733.49304,-0.00209,733.49304,-0.00162,733.49304,0.00176,733.49304,0.00692,733.49304,0.00236,733.49304,-5.10E-04,733.49304,-3.52E-04,733.49304,-2.72E-04,733.49304,2.96E-04,733.49304,0.00116,733.49304,3.98E-04
732.99487,0.00221,732.99487,0.00157,732.99487,9.71E-04,732.99487,0.00894,732.99487,0.00364,732.99487,0.00399,732.99487,3.72E-04,732.99487,2.65E-04,732.99487,1.64E-04,732.99487,0.00151,732.99487,6.14E-04,732.99487,6.71E-04
732.49658,-9.10E-04,732.49658,0.00702,732.49658,0.00755,732.49658,0.01212,732.49658,0.00691,732.49658,0.0105,732.49658,-1.53E-04,732.49658,0.00118,732.49658,0.00127,732.49658,0.00204,732.49658,0.00116,732.49658,0.00177
731.99823,-0.00309,731.99823,-0.00796,731.99823,-0.00569,731.99823,0.00407,731.99823,-0.00273,731.99823,-0.01051,731.99823,-5.21E-04,731.99823,-0.00134,731.99823,-9.58E-04,731.99823,6.86E-04,731.99823,-4.60E-04,731.99823,-0.00177
731.49976,0.00397,731.49976,0.00107,731.49976,-9.27E-04,731.49976,0.00545,731.49976,0.00829,731.49976,2.81E-04,731.49976,6.69E-04,731.49976,1.80E-04,731.49976,-1.56E-04,731.49976,9.17E-04,731.49976,0.0014,731.49976,4.73E-05
731.00122,-0.00823,731.00122,-0.00806,731.00122,-0.0027,731.00122,9.17E-04,731.00122,0.00242,731.00122,-0.00594,731.00122,-0.00139,731.00122,-0.00136,731.00122,-4.55E-04,731.00122,1.54E-04,731.00122,4.08E-04,731.00122,-0.001
730.50262,-0.00174,730.50262,-0.00511,730.50262,-0.0029,730.50262,0.00808,730.50262,0.00131,730.50262,0.00654,730.50262,-2.93E-04,730.50262,-8.61E-04,730.50262,-4.89E-04,730.50262,0.00136,730.50262,2.20E-04,730.50262,0.0011
730.00391,0.00105,730.00391,-0.00298,730.00391,0.00109,730.00391,0.00411,730.00391,0.0054,730.00391,-0.00677,730.00391,1.76E-04,730.00391,-5.01E-04,730.00391,1.84E-04,730.00391,6.93E-04,730.00391,9.10E-04,730.00391,-0.00114
729.50507,-0.01195,729.50507,-6.58E-04,729.50507,-0.01425,729.50507,3.01E-04,729.50507,-7.53E-04,729.50507,-0.00656,729.50507,-0.00201,729.50507,-1.11E-04,729.50507,-0.0024,729.50507,5.07E-05,729.50507,-1.27E-04,729.50507,-0.0011
729.00629,0.00123,729.00629,-0.01048,729.00629,-0.00488,729.00629,0.01039,729.00629,0.00268,729.00629,6.77E-05,729.00629,2.07E-04,729.00629,-0.00176,729.00629,-8.22E-04,729.00629,0.00175,729.00629,4.52E-04,729.00629,1.14E-05
728.50726,-0.00345,728.50726,-0.00415,728.50726,0.00687,728.50726,0.00767,728.50726,0.00919,728.50726,0.0092,728.50726,-5.82E-04,728.50726,-6.99E-04,728.50726,0.00116,728.50726,0.00129,728.50726,0.00155,728.50726,0.00155
728.00818,0.00508,728.00818,-0.00289,728.00818,0.00292,728.00818,0.00466,728.00818,0.00707,728.00818,0.0065,728.00818,8.55E-04,728.00818,-4.86E-04,728.00818,4.91E-04,728.00818,7.84E-04,728.00818,0.00119,728.00818,0.00109
727.50903,-0.00992,727.50903,-0.00643,727.50903,-0.00689,727.50903,0.004,727.50903,-0.00314,727.50903,-0.00444,727.50903,-0.00167,727.50903,-0.00108,727.50903,-0.00116,727.50903,6.74E-04,727.50903,-5.28E-04,727.50903,-7.49E-04
727.00977,0.00739,727.00977,-0.00404,727.00977,0.00185,727.00977,0.01063,727.00977,0.00814,727.00977,-5.85E-04,727.00977,0.00124,727.00977,-6.81E-04,727.00977,3.11E-04,727.00977,0.00179,727.00977,0.00137,727.00977,-9.86E-05
726.51056,-0.00294,726.51056,-0.00238,726.51056,0.0019,726.51056,0.00552,726.51056,0.00481,726.51056,5.64E-04,726.51056,-4.95E-04,726.51056,-4.01E-04,726.51056,3.20E-04,726.51056,9.29E-04,726.51056,8.10E-04,726.51056,9.50E-05
726.01117,0.00556,726.01117,6.11E-04,726.01117,-7.75E-04,726.01117,0.00513,726.01117,0.00671,726.01117,0.00251,726.01117,9.36E-04,726.01117,1.03E-04,726.01117,-1.31E-04,726.01117,8.63E-04,726.01117,0.00113,726.01117,4.23E-04
725.51172,3.90E-04,725.51172,0.00161,725.51172,0.00629,725.51172,0.00914,725.51172,0.00502,725.51172,6.57E-04,725.51172,6.57E-05,725.51172,2.71E-04,725.51172,0.00106,725.51172,0.00154,725.51172,8.46E-04,725.51172,1.11E-04
725.01208,-0.00144,725.01208,0.00291,725.01208,-0.00233,725.01208,0.00763,725.01208,0.00131,725.01208,-0.00289,725.01208,-2.43E-04,725.01208,4.91E-04,725.01208,-3.92E-04,725.01208,0.00129,725.01208,2.21E-04,725.01208,-4.86E-04
724.51245,-0.00462,724.51245,-0.00325,724.51245,0.0097,724.51245,0.01188,724.51245,0.00415,724.51245,6.24E-04,724.51245,-7.79E-04,724.51245,-5.47E-04,724.51245,0.00163,724.51245,0.002,724.51245,6.99E-04,724.51245,1.05E-04
724.01276,-0.00112,724.01276,-0.00648,724.01276,2.70E-04,724.01276,-0.00287,724.01276,-4.33E-04,724.01276,-0.00741,724.01276,-1.89E-04,724.01276,-0.00109,724.01276,4.54E-05,724.01276,-4.84E-04,724.01276,-7.29E-05,724.01276,-0.00125
723.51288,2.83E-04,723.51288,0.00761,723.51288,0.00281,723.51288,0.00831,723.51288,0.01001,723.51288,-0.00295,723.51288,4.77E-05,723.51288,0.00128,723.51288,4.72E-04,723.51288,0.0014,723.51288,0.00169,723.51288,-4.96E-04
723.013,-0.00301,723.013,-0.00233,723.013,-6.76E-04,723.013,4.07E-04,723.013,0.00277,723.013,-4.57E-04,723.013,-5.08E-04,723.013,-3.93E-04,723.013,-1.14E-04,723.013,6.86E-05,723.013,4.66E-04,723.013,-7.70E-05
722.51294,0.00273,722.51294,0.00103,722.51294,0.00417,722.51294,0.00946,722.51294,0.00754,722.51294,0.00273,722.51294,4.59E-04,722.51294,1.74E-04,722.51294,7.03E-04,722.51294,0.00159,722.51294,0.00127,722.51294,4.59E-04
722.01294,-0.00247,722.01294,-0.01113,722.01294,-0.00342,722.01294,0.00197,722.01294,-0.00604,722.01294,-0.00338,722.01294,-4.17E-04,722.01294,-0.00188,722.01294,-5.75E-04,722.01294,3.31E-04,722.01294,-0.00102,722.01294,-5.70E-04
721.51276,-0.00126,721.51276,-0.00397,721.51276,-0.00612,721.51276,0.00446,721.51276,0.00549,721.51276,-0.00411,721.51276,-2.11E-04,721.51276,-6.69E-04,721.51276,-0.00103,721.51276,7.50E-04,721.51276,9.25E-04,721.51276,-6.93E-04
721.01251,-1.88E-04,721.01251,0.0033,721.01251,1.29E-04,721.01251,0.00578,721.01251,0.00347,721.01251,-0.00227,721.01251,-3.17E-05,721.01251,5.56E-04,721.01251,2.17E-05,721.01251,9.73E-04,721.01251,5.85E-04,721.01251,-3.83E-04
720.51215,-0.00243,720.51215,9.19E-04,720.51215,0.00529,720.51215,0.00557,720.51215,0.00964,720.51215,-0.00147,720.51215,-4.10E-04,720.51215,1.55E-04,720.51215,8.91E-04,720.51215,9.38E-04,720.51215,0.00162,720.51215,-2.48E-04
720.01178,5.73E-04,720.01178,0.00384,720.01178,0.00618,720.01178,0.00735,720.01178,0.0123,720.01178,0.00934,720.01178,9.65E-05,720.01178,6.47E-04,720.01178,0.00104,720.01178,0.00124,720.01178,0.00207,720.01178,0.00157
719.51129,0.00112,719.51129,0.00351,719.51129,-0.00226,719.51129,0.00839,719.51129,0.00879,719.51129,0.00439,719.51129,1.88E-04,719.51129,5.90E-04,719.51129,-3.80E-04,719.51129,0.00141,719.51129,0.00148,719.51129,7.39E-04
719.01068,-8.97E-04,719.01068,-0.00243,719.01068,-5.47E-04,719.01068,0.00541,719.01068,0.00809,719.01068,-0.00875,719.01068,-1.51E-04,719.01068,-4.09E-04,719.01068,-9.22E-05,719.01068,9.10E-04,719.01068,0.00136,719.01068,-0.00147
718.51001,-0.00702,718.51001,-0.00756,718.51001,6.74E-04,718.51001,0.00644,718.51001,0.00515,718.51001,0.00163,718.51001,-0.00118,718.51001,-0.00127,718.51001,1.14E-04,718.51001,0.00108,718.51001,8.67E-04,718.51001,2.75E-04
718.00928,-1.58E-04,718.00928,-0.0018,718.00928,0.00825,718.00928,0.00294,718.00928,0.0094,718.00928,-0.0014,718.00928,-2.66E-05,718.00928,-3.03E-04,718.00928,0.00139,718.00928,4.95E-04,718.00928,0.00158,718.00928,-2.37E-04
717.50836,-4.27E-04,717.50836,0.00501,717.50836,-0.00308,717.50836,0.00868,717.50836,0.00619,717.50836,-0.00112,717.50836,-7.19E-05,717.50836,8.44E-04,717.50836,-5.18E-04,717.50836,0.00146,717.50836,0.00104,717.50836,-1.89E-04
717.00745,-0.00423,717.00745,1.14E-04,717.00745,-7.25E-04,717.00745,0.00224,717.00745,0.00251,717.00745,-0.00377,717.00745,-7.13E-04,717.00745,1.92E-05,717.00745,-1.22E-04,717.00745,3.77E-04,717.00745,4.23E-04,717.00745,-6.36E-04
716.50647,0.00663,716.50647,0.00686,716.50647,0.01148,716.50647,0.01497,716.50647,0.01127,716.50647,0.00379,716.50647,0.00112,716.50647,0.00116,716.50647,0.00193,716.50647,0.00252,716.50647,0.0019,716.50647,6.38E-04
716.00531,-0.00275,716.00531,-0.00211,716.00531,-0.00293,716.00531,0.00965,716.00531,0.00462,716.00531,-0.00284,716.00531,-4.64E-04,716.00531,-3.55E-04,716.00531,-4.93E-04,716.00531,0.00163,716.00531,7.79E-04,716.00531,-4.79E-04
715.50415,-0.00632,715.50415,5.98E-04,715.50415,7.91E-04,715.50415,0.00375,715.50415,6.70E-04,715.50415,-0.00175,715.50415,-0.00106,715.50415,1.01E-04,715.50415,1.33E-04,715.50415,6.32E-04,715.50415,1.13E-04,715.50415,-2.95E-04
715.00287,-0.00321,715.00287,-0.00445,715.00287,0.00452,715.00287,0.0105,715.00287,0.00531,715.00287,0.00225,715.00287,-5.41E-04,715.00287,-7.49E-04,715.00287,7.61E-04,715.00287,0.00177,715.00287,8.94E-04,715.00287,3.79E-04
714.50153,0.00773,714.50153,0.00514,714.50153,0.00426,714.50153,0.00933,714.50153,0.00993,714.50153,0.00724,714.50153,0.0013,714.50153,8.66E-04,714.50153,7.18E-04,714.50153,0.00157,714.50153,0.00167,714.50153,0.00122
714.00006,0.00128,714.00006,-0.0058,714.00006,0.0041,714.00006,0.0085,714.00006,0.01106,714.00006,0.00185,714.00006,2.15E-04,714.00006,-9.77E-04,714.00006,6.91E-04,714.00006,0.00143,714.00006,0.00186,714.00006,3.12E-04
713.49866,-0.00121,713.49866,0.00103,713.49866,0.00464,713.49866,0.01106,713.49866,0.01072,713.49866,0.00783,713.49866,-2.04E-04,713.49866,1.73E-04,713.49866,7.81E-04,713.49866,0.00186,713.49866,0.00181,713.49866,0.00132
712.99701,0.00809,712.99701,-0.0043,712.99701,0.00805,712.99701,0.00839,712.99701,0.0086,712.99701,0.00555,712.99701,0.00136,712.99701,-7.24E-04,712.99701,0.00136,712.99701,0.00141,712.99701,0.00145,712.99701,9.34E-04
712.49536,-0.00297,712.49536,-0.01199,712.49536,-0.00213,712.49536,0.00329,712.49536,0.00814,712.49536,-0.0013,712.49536,-5.00E-04,712.49536,-0.00202,712.49536,-3.58E-04,712.49536,5.54E-04,712.49536,0.00137,712.49536,-2.19E-04
711.99353,-0.00264,711.99353,0.0052,711.99353,0.00106,711.99353,0.00261,711.99353,0.00526,711.99353,-0.00142,711.99353,-4.45E-04,711.99353,8.76E-04,711.99353,1.78E-04,711.99353,4.40E-04,711.99353,8.86E-04,711.99353,-2.39E-04
711.49164,-0.00388,711.49164,-0.00301,711.49164,8.69E-04,711.49164,-3.34E-04,711.49164,0.01196,711.49164,-0.00262,711.49164,-6.54E-04,711.49164,-5.07E-04,711.49164,1.46E-04,711.49164,-5.62E-05,711.49164,0.00201,711.49164,-4.42E-04
710.98975,-0.00305,710.98975,-0.0048,710.98975,-0.00252,710.98975,-0.00142,710.98975,0.00183,710.98975,-0.00297,710.98975,-5.14E-04,710.98975,-8.09E-04,710.98975,-4.24E-04,710.98975,-2.39E-04,710.98975,3.08E-04,710.98975,-5.01E-04
710.48773,-0.00458,710.48773,-0.00627,710.48773,-0.00304,710.48773,9.56E-04,710.48773,-0.00477,710.48773,-0.00763,710.48773,-7.71E-04,710.48773,-0.00106,710.48773,-5.12E-04,710.48773,1.61E-04,710.48773,-8.04E-04,710.48773,-0.00129
709.9856,-8.80E-04,709.9856,-0.00135,709.9856,-0.00822,709.9856,0.00792,709.9856,0.00144,709.9856,0.00413,709.9856,-1.48E-04,709.9856,-2.27E-04,709.9856,-0.00138,709.9856,0.00133,709.9856,2.42E-04,709.9856,6.96E-04
709.4834,-0.00319,709.4834,-0.00436,709.4834,-0.00445,709.4834,0.00468,709.4834,0.00107,709.4834,4.04E-04,709.4834,-5.38E-04,709.4834,-7.34E-04,709.4834,-7.49E-04,709.4834,7.89E-04,709.4834,1.80E-04,709.4834,6.81E-05
709.01703,-0.00138,709.01703,3.69E-04,709.01703,0.00761,709.01703,0.0051,709.01703,0.00608,709.01703,-0.00227,709.01703,-2.32E-04,709.01703,6.22E-05,709.01703,0.00128,709.01703,8.59E-04,709.01703,0.00102,709.01703,-3.82E-04
708.51471,0.00724,708.51471,-0.00438,708.51471,-0.00489,708.51471,0.01085,708.51471,0.00793,708.51471,0.00155,708.51471,0.00122,708.51471,-7.38E-04,708.51471,-8.24E-04,708.51471,0.00183,708.51471,0.00134,708.51471,2.60E-04
708.01227,0.00281,708.01227,0.00493,708.01227,0.01087,708.01227,0.01265,708.01227,0.01501,708.01227,0.00524,708.01227,4.73E-04,708.01227,8.31E-04,708.01227,0.00183,708.01227,0.00213,708.01227,0.00253,708.01227,8.83E-04
707.50977,0.00314,707.50977,2.19E-04,707.50977,-0.00151,707.50977,0.00997,707.50977,0.0025,707.50977,0.0012,707.50977,5.30E-04,707.50977,3.69E-05,707.50977,-2.55E-04,707.50977,0.00168,707.50977,4.21E-04,707.50977,2.02E-04
707.00714,0.00408,707.00714,0.00232,707.00714,0.00327,707.00714,0.01042,707.00714,0.01162,707.00714,0.00718,707.00714,6.88E-04,707.00714,3.91E-04,707.00714,5.52E-04,707.00714,0.00175,707.00714,0.00196,707.00714,0.00121
706.50446,-0.002,706.50446,-0.0069,706.50446,-0.01364,706.50446,0.00245,706.50446,-0.00363,706.50446,-0.00866,706.50446,-3.36E-04,706.50446,-0.00116,706.50446,-0.0023,706.50446,4.12E-04,706.50446,-6.12E-04,706.50446,-0.00146
706.00165,0.01071,706.00165,0.00149,706.00165,0.00476,706.00165,0.01815,706.00165,0.0149,706.00165,0.00696,706.00165,0.0018,706.00165,2.50E-04,706.00165,8.02E-04,706.00165,0.00306,706.00165,0.00251,706.00165,0.00117
705.49878,-0.00644,705.49878,-0.0065,705.49878,0.00365,705.49878,0.00192,705.49878,0.00493,705.49878,-0.0027,705.49878,-0.00109,705.49878,-0.00109,705.49878,6.14E-04,705.49878,3.23E-04,705.49878,8.31E-04,705.49878,-4.55E-04
704.99585,0.00149,704.99585,5.63E-04,704.99585,-0.00487,704.99585,0.00531,704.99585,0.00329,704.99585,0.0049,704.99585,2.51E-04,704.99585,9.49E-05,704.99585,-8.20E-04,704.99585,8.94E-04,704.99585,5.54E-04,704.99585,8.25E-04
704.49286,0.00276,704.49286,0.00324,704.49286,0.00819,704.49286,0.01381,704.49286,0.01196,704.49286,0.00687,704.49286,4.65E-04,704.49286,5.45E-04,704.49286,0.00138,704.49286,0.00233,704.49286,0.00201,704.49286,0.00116
