D-2_smoothed_normalized_wavelength_nm,D-2_smoothed_normalized_abs_au,P-2_smoothed_normalized_wavelength_nm,P-2_smoothed_normalized_abs_au,D-3_smoothed_normalized_wavelength_nm,D-3_smoothed_normalized_abs_au,P-3_smoothed_normalized_wavelength_nm,P-3_smoothed_normalized_abs_au,D-4_smoothed_normalized_wavelength_nm,D-4_smoothed_normalized_abs_au,P-4_smoothed_normalized_wavelength_nm,P-4_smoothed_normalized_abs_au,D-2_raw_wavelength_nm,D-2_raw_abs_au,P-2_raw_wavelength_nm,P-2_raw_abs_au,D-3_raw_wavelength_nm,D-3_raw_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-4_raw_wavelength_nm,D-4_raw_abs_au,P-4_raw_wavelength_nm,P-4_raw_abs_au
484.48227,0.0036,484.48227,0.00634,484.5007,-0.00147,484.5007,-0.00107,484.48248,0.01521,484.48248,0.01874,484.48227,0.00184,484.48227,0.00315,484.5007,-0.00117,484.5007,-7.92E-04,484.48248,0.0137,484.48248,0.01687
483.98776,0.0036,483.98776,0.00625,484.00607,-0.00158,484.00607,-0.00106,483.98816,0.01509,483.98816,0.01882,483.98776,0.0017,483.98776,0.00309,484.00607,-0.00173,484.00607,-0.00103,483.98816,0.01398,483.98816,0.01693
483.49329,0.0036,483.49329,0.00625,483.51141,-0.00166,483.51141,-0.00121,483.49374,0.01509,483.49374,0.01882,483.49329,0.00175,483.49329,0.003,483.51141,-0.00145,483.51141,-0.00119,483.49374,0.01345,483.49374,0.0167
482.99875,0.0036,482.99875,0.00625,483.01678,-0.00166,483.01678,-0.00123,482.99939,0.01507,482.99939,0.01882,482.99875,0.00184,482.99875,0.00304,483.01678,-0.00155,483.01678,-0.00102,482.99939,0.01329,482.99939,0.01677
482.50415,0.00379,482.50415,0.00625,482.48395,-0.00166,482.48395,-0.00133,482.50485,0.01507,482.50485,0.01882,482.50415,0.00204,482.50415,0.00441,482.48395,-0.00164,482.48395,-0.00122,482.50485,0.01357,482.50485,0.01716
482.00949,0.00397,482.00949,0.0064,481.98917,-0.00191,481.98917,-0.00133,482.01035,0.01507,482.01035,0.01891,482.00949,0.00209,482.00949,0.00311,481.98917,-0.0016,481.98917,-0.00131,482.01035,0.01343,482.01035,0.01687
481.5148,0.00419,481.5148,0.00685,481.49435,-0.00191,481.49435,-0.00133,481.51578,0.01522,481.51578,0.01893,481.5148,0.00193,481.5148,0.00333,481.49435,-0.00204,481.49435,-0.00141,481.51578,0.01357,481.51578,0.01685
480.98196,0.00429,480.98196,0.00685,480.99945,-0.00202,480.99945,-0.00133,480.98309,0.01522,480.98309,0.01893,480.98196,0.00234,480.98196,0.00445,480.99945,-0.00189,480.99945,-0.00115,480.98309,0.0139,480.98309,0.01694
480.48712,0.00429,480.48712,0.00726,480.50449,-0.00202,480.50449,-0.00125,480.48843,0.0153,480.48843,0.01891,480.48712,0.00214,480.48712,0.00353,480.50449,-0.00158,480.50449,-0.00124,480.48843,0.0138,480.48843,0.0172
479.99228,0.00429,479.99228,0.00777,480.00958,-0.00191,480.00958,-0.00125,479.99368,0.01548,479.99368,0.019,479.99228,0.00209,479.99228,0.00378,480.00958,-0.00199,480.00958,-5.69E-04,479.99368,0.01363,479.99368,0.01724
479.49731,0.00423,479.49731,0.00777,479.51447,-0.00167,479.51447,-0.00131,479.49896,0.01548,479.49896,0.01904,479.49731,0.00237,479.49731,0.00394,479.51447,-0.00151,479.51447,-7.79E-04,479.49896,0.01448,479.49896,0.01674
479.00244,0.00423,479.00244,0.00811,478.98129,-0.00167,478.98129,-0.00131,479.00409,0.0153,479.00409,0.01894,479.00244,0.00204,479.00244,0.00395,478.98129,-0.0016,478.98129,-0.00129,479.00409,0.01508,479.00409,0.01711
478.50739,0.00423,478.50739,0.00812,478.48624,-0.00163,478.48624,-0.00131,478.50931,0.0151,478.50931,0.01894,478.50739,0.00206,478.50739,0.00409,478.48624,-0.00164,478.48624,-0.00132,478.50931,0.01381,478.50931,0.01697
478.01236,0.0042,478.01236,0.00836,477.991,-0.00163,477.991,-0.00131,478.01431,0.0151,478.01431,0.01896,478.01236,0.00258,478.01236,0.00431,477.991,-0.00157,477.991,-0.00108,478.01431,0.01322,478.01431,0.01688
477.51727,0.00423,477.51727,0.00841,477.49579,-0.00167,477.49579,-0.00117,477.48132,0.0151,477.48132,0.01894,477.51727,0.00237,477.51727,0.00437,477.49579,-0.0014,477.49579,-6.29E-04,477.48132,0.01346,477.48132,0.0169
476.98404,0.00488,476.98404,0.00887,477.00049,-0.00179,477.00049,-0.00117,476.98624,0.0151,476.98624,0.01894,476.98404,0.00202,476.98404,0.00407,477.00049,-0.00152,477.00049,-7.72E-04,476.98624,0.01356,476.98624,0.01773
476.4888,0.00488,476.4888,0.00891,476.50519,-0.00179,476.50519,-0.00117,476.49121,0.01522,476.49121,0.01896,476.4888,0.00272,476.4888,0.00433,476.50519,-0.00176,476.50519,-0.00116,476.49121,0.01407,476.49121,0.01678
475.99353,0.00493,475.99353,0.00891,476.00974,-0.00179,476.00974,-0.00117,475.99606,0.01541,475.99606,0.01897,475.99353,0.00265,475.99353,0.00441,476.00974,-0.00176,476.00974,-0.00123,475.99606,0.01378,475.99606,0.01745
475.49826,0.00545,475.49826,0.00906,475.5144,-0.00179,475.5144,-0.00118,475.50095,0.01541,475.50095,0.01897,475.49826,0.0024,475.49826,0.00457,475.5144,-0.00178,475.5144,-9.53E-04,475.50095,0.01373,475.50095,0.01767
475.00287,0.00545,475.00287,0.00939,475.01886,-0.00179,475.01886,-0.00118,475.00571,0.01541,475.00571,0.01914,475.00287,0.0028,475.00287,0.00484,475.01886,-0.0017,475.01886,-9.33E-04,475.00571,0.01395,475.00571,0.0169
474.50754,0.00498,474.50754,0.00981,474.48529,-0.00172,474.48529,-9.76E-04,474.51044,0.0154,474.51044,0.01914,474.50754,0.00335,474.50754,0.00477,474.48529,-4.72E-04,474.48529,-0.00116,474.51044,0.01337,474.51044,0.01731
474.01205,0.00512,474.01205,0.00985,473.98965,-0.00167,473.98965,-9.76E-04,474.01514,0.0154,474.01514,0.01914,474.01205,0.00274,474.01205,0.00479,473.98965,-0.00135,473.98965,-9.62E-04,474.01514,0.0138,474.01514,0.01706
473.51654,0.00512,473.51654,0.00981,473.49405,-0.00165,473.49405,-9.76E-04,473.48166,0.0154,473.48166,0.01943,473.51654,0.00242,473.51654,0.00496,473.49405,-0.00146,473.49405,-4.92E-04,473.48166,0.01373,473.48166,0.01739
472.98288,0.00498,472.98288,0.00985,472.99838,-0.00165,472.99838,-8.58E-04,472.9863,0.01549,472.9863,0.01951,472.98288,0.00249,472.98288,0.00496,472.99838,-0.00165,472.99838,-8.46E-04,472.9863,0.01403,472.9863,0.01771
472.48737,0.00491,472.48737,0.01001,472.50269,-0.00165,472.50269,-5.01E-04,472.49078,0.0154,472.49078,0.01983,472.48737,0.00251,472.48737,0.00477,472.50269,-0.00163,472.50269,-4.94E-04,472.49078,0.01391,472.49078,0.01768
471.99164,0.00491,471.99164,0.01001,472.0069,-0.00165,472.0069,-5.01E-04,471.99533,0.01553,471.99533,0.01983,471.99164,0.00239,471.99164,0.00487,472.0069,-0.00163,472.0069,-1.88E-04,471.99533,0.01416,471.99533,0.01794
471.49597,0.00491,471.49597,0.01001,471.51108,-0.00165,471.51108,-5.01E-04,471.49973,0.0153,471.49973,0.01983,471.49597,0.00235,471.49597,0.00504,471.51108,-0.00157,471.51108,5.97E-04,471.49973,0.01356,471.49973,0.01769
471.00027,0.00491,471.00027,0.01037,471.0152,-0.00163,471.0152,-6.35E-04,471.00412,0.01521,471.00412,0.01983,471.00027,0.00265,471.00027,0.00531,471.0152,-0.00161,471.0152,3.95E-04,471.00412,0.01384,471.00412,0.0175
470.50452,0.00544,470.50452,0.01091,470.48114,-0.00159,470.48114,-6.63E-04,470.50851,0.01521,470.50851,0.01964,470.50452,0.00267,470.50452,0.00549,470.48114,-0.00107,470.48114,-6.26E-04,470.50851,0.01364,470.50851,0.01768
470.00861,0.00549,470.00861,0.01128,469.9852,-0.00109,469.9852,-7.11E-04,470.01282,0.0153,470.01282,0.01964,470.00861,0.00298,470.00861,0.00561,469.9852,0.00372,469.9852,-6.53E-04,470.01282,0.01349,470.01282,0.01783
469.51279,0.00556,469.51279,0.01136,469.48914,-8.75E-04,469.48914,-7.11E-04,469.51706,0.0153,469.51706,0.01964,469.51279,0.00295,469.51279,0.00553,469.48914,0.00653,469.48914,-0.00116,469.51706,0.01399,469.51706,0.0171
469.01682,0.00559,469.01682,0.0114,468.9931,-6.40E-04,468.9931,-8.58E-04,468.98315,0.01541,468.98315,0.0196,469.01682,0.00272,469.01682,0.00554,468.9931,0.00179,468.9931,-7.00E-04,468.98315,0.01472,468.98315,0.0175
468.4827,0.00559,468.4827,0.0114,468.49701,-6.40E-04,468.49701,-8.58E-04,468.48724,0.01541,468.48724,0.0196,468.4827,0.0027,468.4827,0.00558,468.49701,-8.62E-04,468.49701,-5.27E-04,468.48724,0.01388,468.48724,0.01772
467.98666,0.00559,467.98666,0.01147,468.00088,-6.40E-04,468.00088,-7.11E-04,467.99136,0.01526,467.99136,0.0196,467.98666,0.00298,467.98666,0.00601,468.00088,-6.31E-04,468.00088,-8.45E-04,467.99136,0.01374,467.99136,0.01747
467.49057,0.00563,467.49057,0.01153,467.50467,-6.40E-04,467.50467,-8.33E-04,467.49545,0.01509,467.49545,0.01953,467.49057,0.00274,467.49057,0.00577,467.50467,-1.46E-05,467.50467,-5.45E-04,467.49545,0.0136,467.49545,0.01765
466.99448,0.00613,466.99448,0.01186,467.00839,-6.40E-04,467.00839,-8.33E-04,466.99942,0.01509,466.99942,0.01953,466.99448,0.00306,466.99448,0.00561,467.00839,1.67E-04,467.00839,-6.88E-04,466.99942,0.01345,466.99942,0.0174
466.49832,0.00571,466.49832,0.01186,466.51212,-9.68E-04,466.51212,-8.31E-04,466.50339,0.01509,466.50339,0.01953,466.49832,0.00344,466.49832,0.00617,466.51212,-4.22E-04,466.51212,-8.21E-04,466.50339,0.01331,466.50339,0.01741
466.00211,0.00629,466.00211,0.01235,466.01578,-9.68E-04,466.01578,-8.33E-04,466.00735,0.01509,466.00735,0.01953,466.00211,0.00329,466.00211,0.00696,466.01578,-0.00117,466.01578,-8.19E-04,466.00735,0.01395,466.00735,0.01769
465.50577,0.00676,465.50577,0.01269,465.48117,-9.68E-04,465.48117,-0.00102,465.5112,0.01543,465.5112,0.01961,465.50577,0.00278,465.50577,0.00601,465.48117,-9.54E-04,465.48117,-6.79E-04,465.5112,0.01379,465.5112,0.01748
465.00952,0.00676,465.00952,0.01296,464.98471,-9.68E-04,464.98471,-0.00102,465.01501,0.01547,465.01501,0.01966,465.00952,0.00348,465.00952,0.00632,464.98471,-4.80E-04,464.98471,-0.001,465.01501,0.01375,465.01501,0.01778
464.51312,0.00699,464.51312,0.01296,464.48825,-4.87E-04,464.48825,-0.00105,464.5188,0.01547,464.5188,0.01966,464.51312,0.00357,464.51312,0.0063,464.48825,-2.44E-04,464.48825,-0.00104,464.5188,0.01387,464.5188,0.01752
464.01678,0.00707,464.01678,0.01299,463.9917,-4.87E-04,463.9917,-0.00105,463.98434,0.01543,463.98434,0.01966,464.01678,0.0034,464.01678,0.00672,463.9917,9.55E-04,463.9917,-6.55E-04,463.98434,0.01394,463.98434,0.01807
463.48212,0.00707,463.48212,0.01346,463.49515,-2.47E-04,463.49515,-0.00105,463.48801,0.01549,463.48801,0.01966,463.48212,0.00344,463.48212,0.00655,463.49515,5.83E-04,463.49515,-0.00124,463.48801,0.01381,463.48801,0.0176
462.98563,0.00707,462.98563,0.01381,462.99847,-2.43E-04,462.99847,-9.61E-04,462.99167,0.01549,462.99167,0.01975,462.98563,0.00366,462.98563,0.00702,462.99847,-4.86E-04,462.99847,-9.47E-04,462.99167,0.0137,462.99167,0.01751
462.48904,0.00752,462.48904,0.01421,462.5018,-2.43E-04,462.5018,-9.61E-04,462.49527,0.01549,462.49527,0.01975,462.48904,0.00367,462.48904,0.00697,462.5018,-2.39E-04,462.5018,-9.39E-04,462.49527,0.01381,462.49527,0.01774
461.99249,0.00756,461.99249,0.01433,462.0051,-2.51E-04,462.0051,-9.53E-04,461.99872,0.0155,461.99872,0.0199,461.99249,0.00385,461.99249,0.00691,462.0051,2.08E-04,462.0051,-5.48E-04,461.99872,0.01433,461.99872,0.01797
461.49582,0.00793,461.49582,0.01433,461.5083,-2.51E-04,461.5083,-9.53E-04,461.50232,0.01562,461.50232,0.02017,461.49582,0.004,461.49582,0.00735,461.5083,9.74E-05,461.5083,-5.56E-04,461.50232,0.01392,461.50232,0.01809
460.99908,0.00823,460.99908,0.0145,461.01144,-3.71E-04,461.01144,-9.41E-04,461.00568,0.01562,461.00568,0.02017,460.99908,0.00421,460.99908,0.00727,461.01144,-2.47E-04,461.01144,-6.72E-04,461.00568,0.01414,461.00568,0.01815
460.50238,0.00823,460.50238,0.01494,460.51465,-5.42E-04,460.51465,-9.41E-04,460.50912,0.01562,460.50912,0.0203,460.50238,0.00404,460.50238,0.00727,460.51465,-3.66E-04,460.51465,-9.94E-04,460.50912,0.01444,460.50912,0.01797
460.00555,0.00832,460.00555,0.01494,460.0177,-6.06E-04,460.0177,-9.41E-04,460.01245,0.01568,460.01245,0.02036,460.00555,0.00406,460.00555,0.00705,460.0177,-5.34E-04,460.0177,-9.27E-04,460.01245,0.01392,460.01245,0.01818
459.50879,0.00823,459.50879,0.01494,459.48251,-6.86E-04,459.48251,-9.41E-04,459.51578,0.01568,459.51578,0.02039,459.50879,0.0037,459.50879,0.00741,459.48251,-6.76E-04,459.48251,-8.96E-04,459.51578,0.01431,459.51578,0.01821
459.01184,0.00823,459.01184,0.01524,458.98547,-6.86E-04,458.98547,-9.09E-04,459.01901,0.01568,459.01901,0.02044,459.01184,0.00424,459.01184,0.00766,458.98547,-5.98E-04,458.98547,-6.18E-04,459.01901,0.01397,459.01901,0.01825
458.51492,0.00818,458.51492,0.0155,458.48843,-6.86E-04,458.48843,-7.54E-04,458.48398,0.01576,458.48398,0.02044,458.51492,0.004,458.51492,0.00754,458.48843,-8.08E-04,458.48843,-5.43E-04,458.48398,0.01413,458.48398,0.01826
458.01801,0.00823,458.01801,0.01551,457.9913,-6.06E-04,457.9913,-7.54E-04,457.98715,0.01576,457.98715,0.02048,458.01801,0.00406,458.01801,0.00777,457.9913,5.28E-04,457.9913,-7.43E-04,457.98715,0.01404,457.98715,0.01822
457.48276,0.00823,457.48276,0.01551,457.49423,-8.20E-04,457.49423,-9.45E-04,457.4902,0.01577,457.4902,0.02044,457.48276,0.00398,457.48276,0.00754,457.49423,-1.34E-04,457.49423,-5.21E-04,457.4902,0.01405,457.4902,0.01838
456.98563,0.00827,456.98563,0.01597,456.99698,-6.03E-04,456.99698,-9.45E-04,456.99335,0.01577,456.99335,0.02044,456.98563,0.00402,456.98563,0.00779,456.99698,-5.95E-04,456.99698,-9.31E-04,456.99335,0.01444,456.99335,0.01829
456.48853,0.00827,456.48853,0.01603,456.49976,-6.27E-04,456.49976,-9.45E-04,456.49634,0.01592,456.49634,0.02052,456.48853,0.00421,456.48853,0.00791,456.49976,-8.12E-04,456.49976,-0.00104,456.49634,0.01419,456.49634,0.01805
455.99133,0.00866,455.99133,0.01627,456.00247,-6.27E-04,456.00247,-9.45E-04,455.9993,0.01592,455.9993,0.0204,455.99133,0.00449,455.99133,0.0085,456.00247,-3.98E-04,456.00247,-3.99E-04,455.9993,0.01422,455.9993,0.0183
455.49417,0.00923,455.49417,0.01667,455.50516,-7.20E-04,455.50516,-5.81E-04,455.50223,0.01592,455.50223,0.0204,455.49417,0.00454,455.49417,0.00814,455.50516,-6.18E-04,455.50516,-5.73E-04,455.50223,0.0143,455.50223,0.01831
454.99686,0.00929,454.99686,0.01674,455.00772,-7.20E-04,455.00772,-5.76E-04,455.00513,0.01595,455.00513,0.02054,454.99686,0.00452,454.99686,0.00811,455.00772,-5.83E-04,455.00772,-4.41E-04,455.00513,0.01405,455.00513,0.01818
454.4996,0.00933,454.4996,0.01674,454.51035,-7.20E-04,454.51035,-5.76E-04,454.50797,0.01595,454.50797,0.02054,454.4996,0.00512,454.4996,0.00892,454.51035,-7.10E-04,454.51035,-5.68E-04,454.50797,0.01431,454.50797,0.01886
454.00223,0.00986,454.00223,0.01776,454.01282,-7.20E-04,454.01282,-4.47E-04,454.01077,0.01595,454.01077,0.02096,454.00223,0.00492,454.00223,0.00883,454.01282,-9.04E-04,454.01282,-2.98E-04,454.01077,0.01422,454.01077,0.01906
453.50488,0.01012,453.50488,0.01777,453.51529,-7.20E-04,453.51529,-3.03E-04,453.51343,0.01605,453.51343,0.02096,453.50488,0.00575,453.50488,0.00864,453.51529,1.57E-04,453.51529,0.00142,453.51343,0.01431,453.51343,0.01878
453.00742,0.0101,453.00742,0.01776,453.01773,-6.26E-04,453.01773,-3.03E-04,453.01617,0.01605,453.01617,0.02096,453.00742,0.0048,453.00742,0.00864,453.01773,0.0038,453.01773,4.64E-04,453.01617,0.01457,453.01617,0.01868
452.50992,0.0101,452.50992,0.01776,452.48181,-6.26E-04,452.48181,-4.19E-04,452.51877,0.01635,452.51877,0.02096,452.50992,0.00591,452.50992,0.0088,452.48181,0.00285,452.48181,-3.72E-05,452.51877,0.01457,452.51877,0.01829
452.01239,0.0101,452.01239,0.01777,451.98419,-0.00126,451.98419,-4.19E-04,451.98312,0.01635,451.98312,0.02096,452.01239,0.00491,452.01239,0.00856,451.98419,-6.17E-04,451.98419,-4.13E-04,451.98312,0.01461,451.98312,0.01872
451.5148,0.01127,451.5148,0.01809,451.48648,-0.00126,451.48648,-4.19E-04,451.48569,0.01635,451.48569,0.021,451.5148,0.00553,451.5148,0.00896,451.48648,-0.00124,451.48648,-6.47E-04,451.48569,0.01465,451.48569,0.01903
451.01715,0.01127,451.01715,0.01841,450.98871,-0.00126,450.98871,-4.19E-04,450.98825,0.01639,450.98825,0.02124,451.01715,0.00551,451.01715,0.00913,450.98871,-0.00131,450.98871,7.20E-04,450.98825,0.01461,450.98825,0.01897
450.48117,0.01133,450.48117,0.01875,450.49091,-0.00126,450.49091,7.30E-04,450.49066,0.01639,450.49066,0.02128,450.48117,0.00548,450.48117,0.00912,450.49091,-0.00124,450.49091,0.00446,450.49066,0.01442,450.49066,0.01936
449.98352,0.01133,449.98352,0.01877,449.9931,-0.00126,449.9931,7.30E-04,449.99301,0.01639,449.99301,0.02128,449.98352,0.00565,449.98352,0.00979,449.9931,-8.90E-04,449.9931,0.00777,449.99301,0.01478,449.99301,0.01893
449.48572,0.01162,449.48572,0.02013,449.49512,-0.00126,449.49512,3.55E-04,449.49548,0.01634,449.49548,0.02151,449.48572,0.00616,449.48572,0.01007,449.49512,-0.00118,449.49512,0.00539,449.49548,0.01466,449.49548,0.01917
448.98798,0.01268,448.98798,0.02059,448.99722,-0.00163,448.99722,-9.51E-06,448.99774,0.01645,448.99774,0.02151,448.98798,0.00619,448.98798,0.01039,448.99722,-0.00125,448.99722,3.49E-04,448.99774,0.01472,448.99774,0.01936
448.49008,0.01273,448.49008,0.0207,448.49927,-0.00166,448.49927,-1.43E-04,448.50006,0.01645,448.50006,0.02161,448.49008,0.00634,448.49008,0.01001,448.49927,-0.0017,448.49927,-2.83E-04,448.50006,0.01456,448.50006,0.01926
447.99213,0.01291,447.99213,0.02137,448.00119,-0.0017,448.00119,-2.87E-04,448.00229,0.01652,448.00229,0.02172,447.99213,0.00628,447.99213,0.01054,448.00119,-0.0016,448.00119,-9.37E-06,448.00229,0.01482,448.00229,0.01966
447.4942,0.01304,447.4942,0.02159,447.50314,-0.0017,447.50314,-2.87E-04,447.50446,0.01656,447.50446,0.02195,447.4942,0.00652,447.4942,0.01055,447.50314,-0.00163,447.50314,-1.41E-04,447.50446,0.01476,447.50446,0.01957
446.99625,0.0134,446.99625,0.02167,447.00504,-0.00166,447.00504,-2.19E-04,447.00662,0.01663,447.00662,0.02206,446.99625,0.00683,446.99625,0.01057,447.00504,-0.00168,447.00504,-5.22E-04,447.00662,0.0153,447.00662,0.01967
446.4982,0.01377,446.4982,0.02168,446.50684,-0.00168,446.50684,-5.30E-04,446.5087,0.01656,446.5087,0.02207,446.4982,0.0067,446.4982,0.0105,446.50684,-0.00129,446.50684,-1.61E-04,446.5087,0.01524,446.5087,0.01971
446.00006,0.01377,446.00006,0.02174,446.00861,-0.00168,446.00861,-5.30E-04,446.01077,0.01657,446.01077,0.02207,446.00006,0.0067,446.00006,0.01061,446.00861,-0.00148,446.00861,-2.16E-04,446.01077,0.01485,446.01077,0.01971
445.50192,0.01377,445.50192,0.02182,445.51035,-0.0015,445.51035,-4.18E-04,445.5127,0.01656,445.5127,0.02193,445.50192,0.00714,445.50192,0.01096,445.51035,-0.00166,445.51035,-6.49E-04,445.5127,0.01458,445.5127,0.01971
445.00375,0.01414,445.00375,0.02254,445.01205,-0.0015,445.01205,-4.18E-04,445.01468,0.01656,445.01468,0.02193,445.00375,0.00688,445.00375,0.01105,445.01205,-0.00148,445.01205,-4.12E-04,445.01468,0.01477,445.01468,0.01954
444.50555,0.01468,444.50555,0.02272,444.51373,-0.0015,444.51373,-4.18E-04,444.5166,0.01656,444.5166,0.02193,444.50555,0.0073,444.50555,0.0115,444.51373,-0.00109,444.51373,6.46E-05,444.5166,0.01476,444.5166,0.01954
444.00729,0.015,444.00729,0.02313,444.01535,-0.0012,444.01535,-3.11E-04,444.01849,0.01657,444.01849,0.02192,444.00729,0.00748,444.00729,0.01145,444.01535,-0.00118,444.01535,-3.07E-04,444.01849,0.01516,444.01849,0.01984
443.509,0.01538,443.509,0.02354,443.51691,-0.00119,443.51691,-1.90E-04,443.48199,0.01701,443.48199,0.02192,443.509,0.00769,443.509,0.01125,443.51691,-0.00112,443.51691,4.47E-05,443.48199,0.01517,443.48199,0.01959
443.01062,0.01554,443.01062,0.02354,443.01837,-0.00119,443.01837,-1.90E-04,442.98373,0.01702,442.98373,0.02198,443.01062,0.00772,443.01062,0.01145,443.01837,-0.00119,443.01837,-2.25E-05,442.98373,0.01567,442.98373,0.01948
442.51221,0.01573,442.51221,0.02354,442.48154,-0.00114,442.48154,-2.28E-05,442.48547,0.01702,442.48547,0.02198,442.51221,0.00756,442.51221,0.01173,442.48154,-0.00104,442.48154,-1.87E-04,442.48547,0.01536,442.48547,0.0198
442.01376,0.01573,442.01376,0.02392,441.98291,-0.00105,441.98291,-1.43E-04,441.98715,0.01674,441.98715,0.02198,442.01376,0.00765,442.01376,0.01174,441.98291,-7.37E-04,441.98291,3.89E-04,441.98715,0.01522,441.98715,0.02007
441.51526,0.01573,441.51526,0.02401,441.48428,-9.96E-04,441.48428,-1.43E-04,441.4888,0.01674,441.4888,0.02221,441.51526,0.00774,441.51526,0.01163,441.48428,-8.47E-04,441.48428,5.25E-04,441.4888,0.01492,441.4888,0.01959
441.01672,0.0159,441.01672,0.02401,440.98563,-9.96E-04,440.98563,-5.41E-06,440.99039,0.01674,440.99039,0.02223,441.01672,0.00778,441.01672,0.01168,440.98563,-8.81E-04,440.98563,-1.41E-04,440.99039,0.0147,440.99039,0.0199
440.51816,0.01591,440.51816,0.02401,440.48694,-0.00135,440.48694,-5.41E-06,440.49197,0.01674,440.49197,0.02223,440.51816,0.00773,440.51816,0.01175,440.48694,-9.81E-04,440.48694,-5.33E-06,440.49197,0.01493,440.49197,0.01982
439.98117,0.01599,439.98117,0.02417,439.98816,-0.00135,439.98816,-5.41E-06,439.99347,0.01675,439.99347,0.02233,439.98117,0.00866,439.98117,0.0122,439.98816,-0.00136,439.98816,7.24E-05,439.99347,0.01517,439.99347,0.02009
439.48248,0.01674,439.48248,0.02489,439.48938,-0.00135,439.48938,-3.89E-06,439.4949,0.01676,439.4949,0.02223,439.48248,0.0083,439.48248,0.01211,439.48938,-0.00133,439.48938,1.03E-04,439.4949,0.01494,439.4949,0.01992
438.98376,0.01675,438.98376,0.02496,438.99057,-0.00135,438.99057,7.35E-05,438.99631,0.01692,438.99631,0.02236,438.98376,0.00814,438.98376,0.01214,438.99057,-0.00118,438.99057,-3.83E-06,438.99631,0.01518,438.99631,0.02021
438.48502,0.01675,438.48502,0.02496,438.49164,-0.00135,438.49164,1.04E-04,438.49771,0.01692,438.49771,0.02236,438.48502,0.00815,438.48502,0.01253,438.49164,-0.00133,438.49164,1.03E-04,438.49771,0.01508,438.49771,0.01981
437.98615,0.01675,437.98615,0.02502,437.99271,-0.00135,437.99271,-3.89E-06,437.99899,0.01692,437.99899,0.02268,437.98615,0.00843,437.98615,0.01217,437.99271,-0.00115,437.99271,3.30E-04,437.99899,0.01594,437.99899,0.02026
437.48734,0.01728,437.48734,0.0257,437.49371,-0.00135,437.49371,6.95E-05,437.50031,0.01692,437.50031,0.02268,437.48734,0.0084,437.48734,0.01253,437.49371,-9.45E-04,437.49371,2.90E-04,437.50031,0.01541,437.50031,0.02055
436.98843,0.01733,436.98843,0.0257,436.99469,-0.00135,436.99469,6.19E-05,437.00156,0.01711,437.00156,0.02271,436.98843,0.0087,436.98843,0.0125,436.99469,-0.00144,436.99469,-1.44E-04,437.00156,0.01508,437.00156,0.02022
436.4895,0.01789,436.4895,0.02576,436.49564,-0.00135,436.49564,5.12E-05,436.50275,0.01711,436.50275,0.02271,436.4895,0.0087,436.4895,0.01292,436.49564,-0.00122,436.49564,6.85E-05,436.50275,0.01545,436.50275,0.02024
435.99051,0.0179,435.99051,0.02657,435.99652,-0.00147,435.99652,5.12E-05,436.00391,0.01692,436.00391,0.02271,435.99051,0.00895,435.99051,0.01324,435.99652,-0.00133,435.99652,6.10E-05,436.00391,0.01525,436.00391,0.02036
435.49152,0.01839,435.49152,0.02721,435.49735,-0.00135,435.49735,6.19E-05,435.50497,0.01711,435.50497,0.02285,435.49152,0.009,435.49152,0.01326,435.49735,-0.00103,435.49735,5.04E-05,435.50497,0.01552,435.50497,0.0206
434.99243,0.01851,434.99243,0.02727,434.99814,-0.00135,434.99814,6.19E-05,435.00604,0.01711,435.00604,0.02288,434.99243,0.0092,434.99243,0.01362,434.99814,-0.00149,434.99814,1.11E-04,435.00604,0.0149,435.00604,0.02078
434.49326,0.01892,434.49326,0.02801,434.49887,-0.0012,434.49887,9.73E-05,434.50705,0.0173,434.50705,0.02306,434.49326,0.00948,434.49326,0.01388,434.49887,-0.00118,434.49887,9.59E-05,434.50705,0.01542,434.50705,0.02039
433.99408,0.01925,433.99408,0.02808,433.9996,-0.0012,433.9996,1.13E-04,434.00797,0.0173,434.00797,0.02306,433.99408,0.00945,433.99408,0.01366,433.9996,-0.001,433.9996,2.31E-04,434.00797,0.01542,434.00797,0.02055
433.4949,0.01944,433.4949,0.02836,433.50027,-0.00113,433.50027,2.35E-04,433.50891,0.0173,433.50891,0.02306,433.4949,0.00936,433.4949,0.01403,433.50027,-0.00111,433.50027,3.65E-04,433.50891,0.01547,433.50891,0.02081
432.99564,0.01944,432.99564,0.02836,433.00085,-0.00113,433.00085,3.70E-04,433.00983,0.01735,433.00983,0.02322,432.99564,0.00962,432.99564,0.01379,433.00085,-0.00109,433.00085,0.00129,433.00983,0.0155,433.00983,0.0207
432.49634,0.01977,432.49634,0.0285,432.50146,-0.00113,432.50146,6.29E-04,432.51068,0.0174,432.51068,0.02334,432.49634,0.00982,432.49634,0.01386,432.50146,-9.43E-04,432.50146,0.00126,432.51068,0.01567,432.51068,0.02091
431.99704,0.02013,431.99704,0.0285,432.00198,-0.0011,432.00198,6.29E-04,432.01147,0.01751,432.01147,0.02346,431.99704,0.00979,431.99704,0.01426,432.00198,-0.0013,432.00198,6.20E-04,432.01147,0.01561,432.01147,0.02113
