P-1_temperature_C,P-1_weight_mg,P-1_weight_percent,P-2_temperature_C,P-2_weight_mg,P-2_weight_percent,P-3_temperature_C,P-3_weight_mg,P-3_weight_percent,P-4_temperature_C,P-4_weight_mg,P-4_weight_percent
329.0521,0.23977,5.98514,329.2473,0.0656,1.4993,318.123,-0.14218,0.04893,,,
329.1357,0.23956,5.97998,329.3286,0.06594,1.50699,318.2048,-0.14209,0.05005,,,
329.2198,0.23922,5.97139,329.4109,0.06607,1.51,318.288,-0.14207,0.05033,,,
329.3032,0.23893,5.9642,329.4952,0.06619,1.51264,318.3725,-0.14217,0.04902,,,
329.3882,0.23875,5.9598,329.5787,0.06641,1.51772,318.456,-0.14204,0.0507,,,
329.4694,0.23838,5.95051,329.6616,0.06696,1.53035,318.5403,-0.14191,0.05225,,,
329.5527,0.23807,5.94274,329.7462,0.06768,1.54672,318.623,-0.14192,0.05215,,,
329.6365,0.23773,5.93434,329.8294,0.06807,1.55555,318.7063,-0.14186,0.0529,,,
329.7216,0.23763,5.93179,329.9114,0.06794,1.55273,318.7898,-0.14193,0.05196,,,
329.8044,0.2375,5.9286,329.995,0.06776,1.54853,318.8736,-0.14195,0.05176,,,
329.8898,0.23736,5.92504,330.0778,0.06784,1.5505,318.9553,-0.14198,0.05141,,,
329.973,0.23709,5.91823,330.1636,0.0677,1.54712,319.0404,-0.14202,0.05095,,,
330.0558,0.23679,5.91077,330.2454,0.06726,1.53704,319.1234,-0.14207,0.05031,,,
330.14,0.2366,5.90598,330.3291,0.06655,1.52093,319.2069,-0.14218,0.04894,,,
330.2235,0.2365,5.90365,330.4109,0.06606,1.50961,319.2908,-0.14229,0.0476,,,
330.307,0.23623,5.89685,330.4948,0.06565,1.50033,319.3738,-0.14228,0.04767,,,
330.3904,0.23593,5.88927,330.5775,0.06543,1.4953,319.4564,-0.14237,0.04658,,,
330.4734,0.23568,5.88301,330.6612,0.06532,1.49286,319.5408,-0.14244,0.0457,,,
330.5555,0.2355,5.87864,330.7466,0.0653,1.49233,319.6231,-0.14236,0.04668,,,
330.6391,0.2353,5.87369,330.8278,0.0652,1.4901,319.7069,-0.14238,0.04647,,,
330.7219,0.23511,5.86873,330.9124,0.06507,1.48699,319.7896,-0.1424,0.04625,,,
330.805,0.23494,5.8646,330.996,0.06504,1.48652,319.8743,-0.14228,0.04771,,,
330.8898,0.23471,5.85872,331.078,0.06512,1.4882,319.9576,-0.14243,0.04582,,,
330.9722,0.23448,5.85313,331.1614,0.06489,1.483,320.0405,-0.14253,0.04458,,,
331.0544,0.23473,5.85929,331.2456,0.06445,1.47288,320.1252,-0.14258,0.04405,,,
331.1384,0.23527,5.87273,331.3282,0.06429,1.46916,320.208,-0.1425,0.04498,,,
331.2228,0.23529,5.87339,331.4128,0.06437,1.47101,320.2908,-0.14233,0.04704,,,
331.3044,0.23485,5.86229,331.4968,0.06449,1.47373,320.3767,-0.14215,0.04935,,,
331.3876,0.23423,5.84678,331.5802,0.06457,1.47575,320.4586,-0.1422,0.04866,,,
331.4698,0.23352,5.82903,331.6644,0.0647,1.47852,320.5427,-0.14241,0.04614,,,
331.5539,0.23279,5.81093,331.7457,0.06481,1.48107,320.6264,-0.1425,0.04497,,,
331.6355,0.23216,5.79516,331.83,0.06508,1.48731,320.7083,-0.14239,0.04632,,,
331.7185,0.23134,5.77478,331.9149,0.06514,1.48872,320.7931,-0.14233,0.04709,,,
331.8008,0.23026,5.74781,331.9982,0.06497,1.48486,320.876,-0.14244,0.04575,,,
331.8855,0.22928,5.72337,332.082,0.06477,1.48019,320.9604,-0.14267,0.04286,,,
331.968,0.22868,5.70833,332.1648,0.06464,1.47727,321.0443,-0.14267,0.04291,,,
332.0521,0.22837,5.70064,332.2483,0.06451,1.47419,321.1263,-0.14275,0.04186,,,
332.1357,0.22831,5.69915,332.331,0.06447,1.47345,321.2114,-0.14257,0.04417,,,
332.2206,0.22834,5.69979,332.4148,0.06441,1.47211,321.2934,-0.14241,0.04606,,,
332.3041,0.22842,5.70191,332.4986,0.06476,1.4801,321.3774,-0.14239,0.04633,,,
332.3874,0.22834,5.69985,332.581,0.06504,1.48644,321.4587,-0.14226,0.04796,,,
332.47,0.22873,5.70963,332.666,0.06492,1.48364,321.543,-0.14227,0.04781,,,
332.5531,0.22941,5.72643,332.7468,0.06477,1.48012,321.6258,-0.14263,0.04344,,,
332.6374,0.22996,5.74033,332.8313,0.06482,1.48128,321.711,-0.14271,0.0424,,,
332.7202,0.22971,5.73394,332.9154,0.06469,1.47838,321.7934,-0.14268,0.04279,,,
332.8028,0.22926,5.72274,332.9994,0.06449,1.47388,321.8777,-0.14261,0.04368,,,
332.8861,0.22868,5.70828,333.0806,0.06448,1.47368,321.961,-0.14247,0.04541,,,
332.9689,0.22804,5.69227,333.1636,0.06467,1.47795,322.0434,-0.14249,0.0451,,,
333.0528,0.22752,5.67936,333.248,0.06465,1.47753,322.129,-0.1424,0.04623,,,
333.1371,0.22709,5.66862,333.3314,0.06463,1.47714,322.2108,-0.14237,0.04653,,,
333.2195,0.22672,5.65943,333.4135,0.06471,1.47876,322.2956,-0.14231,0.04735,,,
333.3005,0.22651,5.65413,333.4965,0.06471,1.47882,322.3786,-0.14227,0.04781,,,
333.3837,0.22636,5.65045,333.5812,0.06492,1.48358,322.4619,-0.14235,0.04689,,,
333.4661,0.2261,5.64385,333.6644,0.0648,1.48094,322.5459,-0.14267,0.04291,,,
333.5513,0.22587,5.6382,333.7494,0.06467,1.47785,322.6296,-0.14277,0.04165,,,
333.6346,0.22553,5.62962,333.8312,0.06462,1.47688,322.7123,-0.14276,0.04182,,,
333.7174,0.22516,5.62049,333.9139,0.06446,1.47316,322.7964,-0.14274,0.04208,,,
333.8,0.22482,5.61191,333.9993,0.06422,1.46774,322.8782,-0.14274,0.042,,,
333.884,0.22441,5.6017,334.0825,0.06401,1.46284,322.9627,-0.14272,0.04225,,,
333.9691,0.22397,5.59072,334.1656,0.06402,1.46309,323.0462,-0.14285,0.04067,,,
334.0516,0.22377,5.58583,334.2474,0.06427,1.46875,323.1295,-0.14285,0.04067,,,
334.1348,0.22355,5.58031,334.3324,0.0642,1.46713,323.2132,-0.14289,0.04019,,,
334.2178,0.2232,5.57143,334.4146,0.0641,1.46496,323.296,-0.14266,0.04299,,,
334.3004,0.22284,5.56258,334.498,0.06412,1.46543,323.3805,-0.14246,0.0455,,,
334.385,0.22247,5.55325,334.5803,0.06408,1.46442,323.4637,-0.14245,0.04558,,,
334.4688,0.22205,5.54287,334.6648,0.06407,1.46413,323.5469,-0.14245,0.04554,,,
334.5498,0.22178,5.53604,334.7488,0.0641,1.46497,323.6299,-0.14253,0.04465,,,
334.6354,0.22144,5.52752,334.8303,0.06437,1.471,323.7133,-0.1426,0.04371,,,
334.7179,0.22107,5.51838,334.9134,0.06446,1.47321,323.7963,-0.1426,0.04376,,,
334.8008,0.22079,5.51139,334.9975,0.06429,1.46923,323.8803,-0.14278,0.04158,,,
334.8852,0.22054,5.50506,335.0802,0.06415,1.466,323.9638,-0.14285,0.04064,,,
334.968,0.22028,5.4987,335.1653,0.06392,1.46074,324.0474,-0.14274,0.04205,,,
335.0523,0.22007,5.49334,335.2481,0.06417,1.46645,324.1298,-0.14266,0.043,,,
335.134,0.21975,5.48538,335.3332,0.06457,1.47573,324.2133,-0.14253,0.04456,,,
335.2188,0.21976,5.48569,335.4135,0.06475,1.47988,324.2967,-0.14239,0.04639,,,
335.304,0.21962,5.48224,335.497,0.06482,1.48132,324.381,-0.14224,0.04821,,,
335.3866,0.21935,5.47549,335.5813,0.06496,1.48453,324.4636,-0.14216,0.04917,,,
335.4706,0.21906,5.4683,335.665,0.06521,1.49039,324.5472,-0.14213,0.04958,,,
335.5545,0.21873,5.45988,335.7498,0.06506,1.48683,324.63,-0.14207,0.05033,,,
335.6366,0.21845,5.45293,335.8333,0.0643,1.46941,324.7129,-0.14217,0.04903,,,
335.719,0.21827,5.44849,335.9172,0.06378,1.45767,324.7962,-0.14221,0.04855,,,
335.8025,0.21803,5.44237,336,0.06386,1.45937,324.8788,-0.14241,0.04603,,,
335.887,0.21771,5.4344,336.0822,0.06401,1.46281,324.9632,-0.14261,0.04364,,,
335.9706,0.21725,5.42291,336.1679,0.0638,1.45812,325.0454,-0.1426,0.04371,,,
336.0536,0.21676,5.41071,336.25,0.06404,1.46344,325.1312,-0.14245,0.04566,,,
336.1366,0.21654,5.40538,336.3342,0.0641,1.46487,325.2109,-0.1423,0.04743,,,
336.221,0.21639,5.40158,336.4161,0.06417,1.46657,325.2974,-0.14221,0.04858,,,
336.3028,0.21619,5.39642,336.4995,0.06381,1.45835,325.3788,-0.14213,0.0496,,,
336.3866,0.21598,5.39142,336.5843,0.06377,1.4573,325.4642,-0.14212,0.04961,,,
336.4698,0.21577,5.386,336.6668,0.06374,1.45678,325.5468,-0.14217,0.049,,,
336.5526,0.21571,5.38453,336.7512,0.06352,1.45169,325.6289,-0.14234,0.0469,,,
336.637,0.2156,5.38184,336.8362,0.06362,1.45401,325.7138,-0.14242,0.04603,,,
336.7205,0.21537,5.37609,336.9194,0.06407,1.46423,325.7974,-0.1423,0.0474,,,
336.8064,0.21507,5.36862,337.0027,0.06461,1.47652,325.8795,-0.14225,0.04807,,,
336.888,0.21468,5.35888,337.0858,0.06457,1.4756,325.9629,-0.14229,0.04754,,,
336.9735,0.21447,5.35372,337.1676,0.06392,1.46092,326.0464,-0.14251,0.04489,,,
337.0572,0.21422,5.34739,337.2511,0.06367,1.45506,326.1304,-0.14264,0.04323,,,
337.1393,0.21396,5.34094,337.3345,0.06368,1.45527,326.214,-0.14265,0.04317,,,
337.2224,0.21362,5.33229,337.4214,0.06322,1.44475,326.297,-0.1426,0.04373,,,
337.3066,0.21326,5.32342,337.5031,0.0626,1.4307,326.3809,-0.14256,0.04419,,,
337.3912,0.21295,5.31565,337.587,0.06262,1.43105,326.4662,-0.14254,0.0445,,,
337.4744,0.21255,5.30566,337.6714,0.06309,1.44187,326.5478,-0.14254,0.04453,,,
337.5581,0.21229,5.29916,337.7524,0.0634,1.44896,326.6305,-0.14267,0.04285,,,
337.64,0.21207,5.29371,337.836,0.06338,1.44841,326.7131,-0.1428,0.04124,,,
337.725,0.21187,5.28883,337.919,0.06352,1.45178,326.798,-0.14269,0.04266,,,
337.8098,0.21158,5.28158,338.0029,0.06355,1.45243,326.882,-0.14261,0.04368,,,
337.8933,0.21134,5.27551,338.087,0.06335,1.44771,326.9653,-0.14257,0.04411,,,
337.9775,0.21113,5.27033,338.1694,0.06341,1.4492,327.0492,-0.14263,0.04338,,,
338.0602,0.21081,5.26223,338.254,0.06351,1.45137,327.1324,-0.14283,0.04086,,,
338.142,0.21054,5.25544,338.3361,0.0635,1.45128,327.2164,-0.14285,0.04065,,,
338.2268,0.2102,5.24697,338.4216,0.06322,1.44479,327.298,-0.14274,0.04198,,,
338.3106,0.20988,5.23896,338.504,0.06286,1.43667,327.3832,-0.14265,0.04316,,,
338.3938,0.20972,5.23506,338.5864,0.06298,1.43934,327.4644,-0.14254,0.0445,,,
338.4782,0.20947,5.22881,338.6702,0.06299,1.43947,327.5475,-0.14251,0.04482,,,
338.5602,0.20922,5.22256,338.7544,0.06272,1.43342,327.6325,-0.14254,0.04445,,,
338.644,0.20904,5.21807,338.8385,0.06251,1.42863,327.7157,-0.14261,0.04357,,,
338.7274,0.20882,5.21267,338.9219,0.06264,1.43149,327.7992,-0.14259,0.04385,,,
338.8122,0.20848,5.20402,339.005,0.06296,1.43876,327.8838,-0.14259,0.04389,,,
338.8934,0.20814,5.19552,339.0886,0.06315,1.44326,327.9672,-0.1425,0.04497,,,
338.9782,0.20787,5.18875,339.1715,0.06322,1.44472,328.0522,-0.14261,0.04369,,,
339.0606,0.20752,5.18009,339.2554,0.06302,1.44023,328.134,-0.14275,0.04192,,,
339.146,0.20723,5.17297,339.3391,0.06298,1.43923,328.2187,-0.14282,0.04105,,,
339.2287,0.2068,5.1621,339.423,0.06308,1.44157,328.3008,-0.14281,0.04121,,,
339.3136,0.20662,5.15778,339.5071,0.06321,1.44455,328.3837,-0.14278,0.04157,,,
339.3958,0.20655,5.15579,339.5902,0.06318,1.44395,328.4686,-0.14268,0.04283,,,
339.4796,0.2065,5.15464,339.6737,0.0633,1.44654,328.5525,-0.14259,0.04382,,,
339.563,0.2064,5.15211,339.7576,0.06346,1.4502,328.6341,-0.14249,0.04515,,,
339.6472,0.20626,5.14862,339.8395,0.06344,1.44986,328.7194,-0.14251,0.0448,,,
339.7298,0.20602,5.14258,339.924,0.06312,1.44248,328.8006,-0.14247,0.04534,,,
339.8133,0.20583,5.13786,340.0067,0.06247,1.42765,328.8846,-0.14263,0.04343,,,
339.8975,0.20554,5.13081,340.0902,0.06228,1.42333,328.9695,-0.14263,0.04334,,,
339.9794,0.2051,5.11971,340.1731,0.0625,1.42845,329.0519,-0.14261,0.04363,,,
340.065,0.20479,5.11194,340.258,0.06288,1.43695,329.1336,-0.14252,0.0447,,,
340.1481,0.20472,5.11017,340.34,0.06309,1.44178,329.2168,-0.14245,0.04557,,,
340.2308,0.20476,5.11132,340.4246,0.06367,1.45501,329.3004,-0.14253,0.04456,,,
340.3153,0.20452,5.10516,340.5082,0.06427,1.46884,329.385,-0.14259,0.0439,,,
340.3988,0.20421,5.09747,340.5903,0.06427,1.46891,329.4676,-0.14273,0.04217,,,
340.4826,0.20383,5.08807,340.6754,0.06433,1.47012,329.5524,-0.14278,0.04148,,,
340.565,0.20335,5.07608,340.7575,0.06464,1.47725,329.6347,-0.1428,0.04135,,,
340.6482,0.20317,5.07163,340.8414,0.06496,1.48458,329.7176,-0.14272,0.04233,,,
340.7302,0.203,5.06725,340.9253,0.06524,1.49106,329.803,-0.14291,0.03995,,,
340.8144,0.2026,5.0572,341.0093,0.06534,1.49328,329.8867,-0.14296,0.03927,,,
340.8972,0.20166,5.03374,341.0934,0.06556,1.49827,329.9696,-0.14278,0.0415,,,
340.983,0.20049,5.00476,341.176,0.06577,1.50319,330.0522,-0.1428,0.0413,,,
341.0659,0.19986,4.98903,341.2604,0.06573,1.50228,330.1363,-0.14279,0.04146,,,
341.1495,0.19974,4.98594,341.343,0.06555,1.49811,330.2202,-0.14265,0.04316,,,
341.2342,0.19968,4.98443,341.4258,0.0657,1.50139,330.303,-0.14261,0.04364,,,
341.3167,0.19959,4.9822,341.51,0.06584,1.5048,330.387,-0.14255,0.04442,,,
341.4006,0.19972,4.98552,341.5934,0.06572,1.50187,330.4685,-0.14244,0.04568,,,
341.486,0.19994,4.99099,341.6763,0.06537,1.49386,330.5535,-0.1423,0.04751,,,
341.5688,0.20059,5.00715,341.7612,0.06524,1.49088,330.637,-0.1423,0.04743,,,
341.6531,0.20128,5.02426,341.843,0.06531,1.49256,330.721,-0.14243,0.04583,,,
341.7355,0.20188,5.03944,341.9261,0.06477,1.48029,330.8054,-0.14245,0.04562,,,
341.8196,0.2019,5.03975,342.009,0.06405,1.46374,330.8869,-0.14231,0.04731,,,
341.902,0.20157,5.03163,342.0934,0.06368,1.45544,330.9711,-0.1423,0.04742,,,
341.9854,0.20097,5.01663,342.1763,0.06346,1.45022,331.0542,-0.14242,0.04591,,,
342.0687,0.20043,5.00321,342.2598,0.06313,1.44269,331.1384,-0.1425,0.04501,,,
342.1528,0.19981,4.98756,342.3433,0.06305,1.44081,331.2223,-0.1425,0.04504,,,
342.2333,0.19914,4.97098,342.4274,0.06293,1.43812,331.3044,-0.14242,0.046,,,
342.3172,0.19872,4.9605,342.5112,0.06323,1.44505,331.3894,-0.14221,0.04853,,,
342.4022,0.19847,4.95416,342.5936,0.06332,1.4472,331.4705,-0.14208,0.05011,,,
342.4848,0.19817,4.94677,342.6768,0.06374,1.45664,331.5541,-0.14208,0.05017,,,
342.5684,0.19784,4.9386,342.7611,0.06453,1.47473,331.6374,-0.14222,0.04847,,,
342.6511,0.19762,4.933,342.8438,0.06522,1.49052,331.72,-0.14234,0.047,,,
342.734,0.19736,4.92642,342.9276,0.06557,1.49843,331.8035,-0.14242,0.04592,,,
342.8194,0.19725,4.92368,343.0098,0.06539,1.49435,331.8864,-0.14257,0.04418,,,
342.9009,0.19716,4.92146,343.0937,0.06513,1.48845,331.97,-0.14253,0.0446,,,
342.9853,0.19689,4.91476,343.1754,0.06512,1.48816,332.0539,-0.14257,0.04417,,,
343.0676,0.19648,4.90444,343.2592,0.06488,1.48279,332.1364,-0.14284,0.04076,,,
343.1511,0.19546,4.87912,343.3432,0.06471,1.47897,332.2201,-0.14304,0.03829,,,
343.234,0.19494,4.86608,343.4274,0.06476,1.4801,332.3032,-0.14316,0.03684,,,
343.3169,0.19453,4.85584,343.5097,0.06466,1.4778,332.3866,-0.14329,0.03525,,,
343.4025,0.19443,4.85332,343.5921,0.06457,1.47578,332.4707,-0.14336,0.03438,,,
343.4839,0.19431,4.85043,343.6753,0.06434,1.4704,332.554,-0.14329,0.03521,,,
343.5692,0.19422,4.84816,343.7598,0.06413,1.46565,332.636,-0.14309,0.03776,,,
343.6522,0.19407,4.84446,343.8447,0.06391,1.46058,332.7202,-0.14295,0.03949,,,
343.7363,0.19403,4.84333,343.9268,0.06366,1.45487,332.8037,-0.14289,0.04021,,,
343.8196,0.19407,4.84438,344.0097,0.06333,1.44732,332.8874,-0.1428,0.04125,,,
343.9017,0.19394,4.84122,344.0934,0.06317,1.4436,332.9692,-0.14257,0.04411,,,
343.9881,0.19375,4.83647,344.177,0.06313,1.44284,333.0535,-0.14237,0.04659,,,
344.0707,0.19349,4.83,344.2593,0.0631,1.44212,333.137,-0.14238,0.04647,,,
344.1537,0.19327,4.82453,344.3434,0.0631,1.44213,333.2206,-0.14252,0.04475,,,
344.2382,0.19302,4.81815,344.4277,0.06314,1.44293,333.3035,-0.14259,0.04389,,,
344.3217,0.19289,4.81493,344.5088,0.06305,1.44091,333.388,-0.14267,0.04288,,,
344.4041,0.19287,4.81444,344.5941,0.06295,1.43861,333.4697,-0.14264,0.04327,,,
344.4875,0.19322,4.82309,344.6766,0.06329,1.44638,333.5537,-0.14278,0.0415,,,
344.5733,0.19362,4.83316,344.76,0.06309,1.44182,333.6364,-0.14274,0.04206,,,
344.6538,0.19348,4.8297,344.843,0.0633,1.44665,333.7198,-0.14261,0.04365,,,
344.7375,0.1931,4.82008,344.9268,0.06349,1.45089,333.804,-0.14256,0.04431,,,
344.8222,0.19271,4.81041,345.01,0.06372,1.45629,333.8868,-0.14251,0.04483,,,
344.9041,0.19234,4.80108,345.0934,0.06396,1.46176,333.9694,-0.14255,0.0444,,,
344.9865,0.19182,4.78833,345.178,0.06396,1.46178,334.0545,-0.14278,0.04156,,,
345.0696,0.19147,4.7795,345.2603,0.06408,1.46442,334.1368,-0.14284,0.04084,,,
345.1514,0.19126,4.77436,345.3456,0.06454,1.47491,334.22,-0.14277,0.04168,,,
345.2356,0.19094,4.76621,345.4275,0.06481,1.48105,334.3052,-0.14269,0.0427,,,
345.3196,0.19055,4.75661,345.5117,0.06446,1.47316,334.3894,-0.14255,0.04437,,,
345.4024,0.19027,4.74961,345.5941,0.064,1.46257,334.4714,-0.14257,0.04408,,,
345.4858,0.19005,4.74392,345.677,0.06369,1.45556,334.5551,-0.14276,0.04178,,,
345.5696,0.18992,4.74091,345.7607,0.06345,1.4501,334.6386,-0.14296,0.03931,,,
345.6541,0.18974,4.73632,345.8448,0.06296,1.43885,334.7225,-0.1431,0.03761,,,
345.7362,0.18939,4.72764,345.9291,0.06233,1.42437,334.8042,-0.14294,0.03954,,,
345.8215,0.18911,4.72045,346.0109,0.06174,1.41103,334.8881,-0.14299,0.0389,,,
345.904,0.18882,4.71327,346.097,0.06122,1.39909,334.9725,-0.14315,0.03697,,,
345.9866,0.18862,4.70824,346.1797,0.0609,1.39186,335.0546,-0.14322,0.03616,,,
346.0726,0.18848,4.70488,346.2629,0.06088,1.39141,335.1414,-0.14291,0.03992,,,
346.1535,0.18825,4.69914,346.3453,0.06107,1.39575,335.2236,-0.14282,0.04107,,,
346.2392,0.18802,4.69343,346.4302,0.06169,1.40976,335.3063,-0.14293,0.03973,,,
346.3215,0.18779,4.68772,346.513,0.06195,1.41588,335.3896,-0.1429,0.0401,,,
346.404,0.18743,4.67867,346.5967,0.06222,1.422,335.4744,-0.14277,0.04164,,,
346.4881,0.18712,4.6709,346.68,0.06183,1.41306,335.5586,-0.14259,0.04383,,,
346.57,0.18697,4.66711,346.7643,0.06169,1.40991,335.6412,-0.14257,0.04417,,,
346.6535,0.18686,4.66438,346.8485,0.06169,1.40992,335.7238,-0.14247,0.04538,,,
346.7399,0.18666,4.6593,346.9304,0.06154,1.40651,335.8088,-0.14241,0.04611,,,
346.8215,0.18649,4.65509,347.016,0.0613,1.40085,335.8909,-0.1425,0.04501,,,
346.9059,0.18631,4.65071,347.0984,0.06091,1.3921,335.9746,-0.14245,0.04561,,,
346.9893,0.18607,4.64463,347.1802,0.06044,1.3812,336.0592,-0.14237,0.04663,,,
347.0728,0.18582,4.63842,347.2644,0.06003,1.37188,336.143,-0.14242,0.046,,,
347.155,0.1857,4.6354,347.3476,0.05985,1.36782,336.2257,-0.14248,0.04519,,,
347.2389,0.18569,4.63509,347.4306,0.06016,1.37485,336.308,-0.14241,0.04605,,,
347.3217,0.18537,4.62726,347.516,0.06057,1.38425,336.3928,-0.14249,0.04506,,,
347.4053,0.18511,4.62067,347.599,0.06057,1.38434,336.4756,-0.14245,0.04557,,,
347.4886,0.18484,4.61399,347.6818,0.0605,1.38261,336.5592,-0.14237,0.04664,,,
347.572,0.18451,4.60585,347.765,0.06077,1.38883,336.6428,-0.14235,0.04689,,,
347.6559,0.18419,4.59766,347.8515,0.06098,1.39364,336.7244,-0.14223,0.04836,,,
347.74,0.18402,4.59356,347.9332,0.0613,1.40085,336.8087,-0.14214,0.04942,,,
347.8213,0.18392,4.59094,348.0159,0.06146,1.40468,336.8925,-0.14237,0.04654,,,
347.9061,0.18375,4.58672,348.0994,0.06196,1.41609,336.9755,-0.14244,0.04576,,,
347.9895,0.18366,4.58453,348.1838,0.06271,1.43305,337.06,-0.14248,0.04517,,,
348.0719,0.18348,4.58004,348.2676,0.06345,1.45012,337.142,-0.14249,0.04515,,,
348.1554,0.18318,4.57246,348.3512,0.06383,1.45881,337.2255,-0.14261,0.0436,,,
348.2388,0.18287,4.56486,348.4356,0.06302,1.44017,337.3085,-0.14277,0.04165,,,
348.3226,0.18271,4.56087,348.5186,0.06296,1.43882,337.392,-0.14293,0.03966,,,
348.4064,0.18256,4.5571,348.602,0.06353,1.45195,337.4766,-0.1431,0.03762,,,
348.4889,0.18232,4.55112,348.6854,0.06344,1.44992,337.5604,-0.14301,0.03867,,,
348.5738,0.18205,4.54427,348.7671,0.06254,1.42919,337.643,-0.14293,0.03973,,,
348.6566,0.18166,4.53462,348.8505,0.06182,1.41277,337.7247,-0.14294,0.03955,,,
348.741,0.18127,4.52484,348.9356,0.06134,1.40195,337.8096,-0.14295,0.03947,,,
348.8228,0.18111,4.52089,349.016,0.06083,1.39024,337.8947,-0.14305,0.03815,,,
348.9074,0.18103,4.51886,349.1008,0.06055,1.38388,337.9778,-0.14286,0.04055,,,
348.9896,0.18102,4.51872,349.1833,0.05965,1.36327,338.0616,-0.14295,0.03947,,,
349.073,0.18092,4.51615,349.2671,0.05974,1.36519,338.144,-0.14321,0.03619,,,
349.1555,0.18076,4.51213,349.3496,0.06074,1.38825,338.2252,-0.14326,0.03564,,,
349.2394,0.18066,4.50954,349.4329,0.06171,1.4102,338.3107,-0.14318,0.03662,,,
349.3236,0.18057,4.50734,349.5159,0.06166,1.40925,338.3938,-0.14301,0.03869,,,
349.4059,0.18021,4.49852,349.5989,0.06132,1.40147,338.4775,-0.14302,0.03853,,,
349.4899,0.17973,4.4864,349.6828,0.06157,1.40712,338.5631,-0.14305,0.03824,,,
349.5735,0.17932,4.47616,349.7651,0.06147,1.40492,338.6453,-0.14298,0.0391,,,
349.6562,0.17906,4.46964,349.8501,0.06151,1.40566,338.7288,-0.14294,0.03958,,,
349.7415,0.17886,4.46468,349.9333,0.06137,1.40253,338.8122,-0.14287,0.04043,,,
349.824,0.17877,4.46257,350.0161,0.06068,1.38682,338.8962,-0.1429,0.04002,,,
349.9071,0.17873,4.4615,350.0994,0.06007,1.37279,338.9794,-0.1429,0.04007,,,
349.9916,0.17847,4.45498,350.1828,0.05996,1.3704,339.0616,-0.14279,0.04146,,,
350.0746,0.17813,4.44644,350.2678,0.06021,1.37606,339.1463,-0.14273,0.04219,,,
350.1592,0.17805,4.44444,350.3496,0.06028,1.37753,339.2305,-0.14283,0.04095,,,
350.2423,0.17795,4.44188,350.4345,0.05946,1.35899,339.3125,-0.14281,0.04113,,,
350.3253,0.1778,4.43829,350.5168,0.05924,1.35396,339.3961,-0.14272,0.04226,,,
350.4082,0.17764,4.43426,350.5998,0.06012,1.37395,339.4789,-0.14267,0.04288,,,
350.4938,0.17747,4.43012,350.6834,0.06092,1.39221,339.5625,-0.1427,0.04247,,,
350.5754,0.17724,4.42426,350.7668,0.06112,1.39679,339.6462,-0.14269,0.04269,,,
350.6582,0.177,4.41837,350.8526,0.06067,1.38664,339.7285,-0.14275,0.04187,,,
350.7441,0.17696,4.4173,350.935,0.06076,1.38853,339.8138,-0.14302,0.03858,,,
350.825,0.1768,4.41338,351.0195,0.06094,1.39261,339.8958,-0.14315,0.03703,,,
350.9096,0.17671,4.41093,351.103,0.06051,1.38277,339.9799,-0.14327,0.03553,,,
350.9912,0.17662,4.40873,351.1853,0.05957,1.36143,340.0625,-0.14344,0.03343,,,
351.076,0.17647,4.40516,351.2684,0.05878,1.34327,340.1467,-0.14365,0.03081,,,
351.16,0.1762,4.39837,351.3519,0.05882,1.3443,340.2315,-0.14338,0.03418,,,
351.2422,0.17591,4.391,351.4374,0.05901,1.34857,340.3141,-0.14325,0.03576,,,
351.3254,0.17558,4.38287,351.5215,0.05906,1.34968,340.3987,-0.14334,0.03462,,,
351.4111,0.1754,4.37824,351.6054,0.05913,1.35124,340.4814,-0.14328,0.03536,,,
351.4922,0.17526,4.37473,351.6866,0.05888,1.34563,340.5635,-0.14299,0.0389,,,
351.5765,0.17497,4.36751,351.7709,0.05845,1.3357,340.6469,-0.14304,0.03838,,,
351.6582,0.17471,4.36106,351.8539,0.05845,1.33572,340.7312,-0.14306,0.03806,,,
351.7434,0.17447,4.35514,351.9379,0.05872,1.34205,340.816,-0.14322,0.03615,,,
351.8259,0.17409,4.34569,352.0208,0.05875,1.34265,340.8988,-0.14321,0.0362,,,
351.9105,0.17391,4.34104,352.1055,0.05854,1.33788,340.9822,-0.14303,0.03849,,,
351.9925,0.17364,4.33445,352.1878,0.05873,1.34214,341.065,-0.14302,0.03855,,,
352.0756,0.17355,4.33215,352.2715,0.05869,1.3414,341.1486,-0.14298,0.03901,,,
352.1584,0.17322,4.32399,352.3536,0.05884,1.34467,341.2324,-0.14299,0.03893,,,
352.243,0.17293,4.31676,352.438,0.05863,1.33984,341.3168,-0.14287,0.04041,,,
352.3258,0.17282,4.31384,352.5214,0.05803,1.32623,341.4,-0.14282,0.04105,,,
352.4098,0.17275,4.31224,352.6051,0.05743,1.31244,341.4816,-0.14288,0.04028,,,
352.4942,0.17261,4.30879,352.6878,0.05721,1.30751,341.566,-0.1429,0.0401,,,
352.578,0.17237,4.30262,352.7734,0.05707,1.30436,341.6485,-0.14267,0.04284,,,
