P-3_conc_1_wavelength_nm,P-3_conc_1_abs_au,P-3_conc_2_wavelength_nm,P-3_conc_2_abs_au,P-3_conc_3_wavelength_nm,P-3_conc_3_abs_au,P-3_conc_4_wavelength_nm,P-3_conc_4_abs_au,P-3_conc_5_wavelength_nm,P-3_conc_5_abs_au,P-3_conc_1_em_wavelength_nm,P-3_conc_1_em_intensity,P-3_conc_2_em_wavelength_nm,P-3_conc_2_em_intensity,P-3_conc_3_em_wavelength_nm,P-3_conc_3_em_intensity,P-3_conc_4_em_wavelength_nm,P-3_conc_4_em_intensity,P-3_conc_5_em_wavelength_nm,P-3_conc_5_em_intensity,2-AP_conc_1_wavelength_nm,2-AP_conc_1_abs_au,2-AP_conc_2_wavelength_nm,2-AP_conc_2_abs_au,2-AP_conc_3_wavelength_nm,2-AP_conc_3_abs_au,2-AP_conc_4_wavelength_nm,2-AP_conc_4_abs_au,2-AP_conc_5_wavelength_nm,2-AP_conc_5_abs_au,2-AP_conc_1_em_wavelength_nm,2-AP_conc_1_em_intensity,2-AP_conc_2_em_wavelength_nm,2-AP_conc_2_em_intensity,2-AP_conc_3_em_wavelength_nm,2-AP_conc_3_em_intensity,2-AP_conc_4_em_wavelength_nm,2-AP_conc_4_em_intensity,2-AP_conc_5_em_wavelength_nm,2-AP_conc_5_em_intensity,ACN_em_background_wavelength_nm,ACN_em_background_intensity
392.492218,-0.003468243,392.492218,-0.005779503,392.492218,-0.002178629,392.492218,-0.004211815,392.492218,0.004574842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.9892883,-0.003209979,391.9892883,-0.005359872,391.9892883,-0.001935008,391.9892883,-0.003734977,391.9892883,0.004944616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.4863281,-0.003494642,391.4863281,-0.005627849,391.4863281,-0.00193774,391.4863281,-0.004060945,391.4863281,0.00486762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.9833069,-0.003110372,390.9833069,-0.005212214,390.9833069,-0.001436416,390.9833069,-0.003400648,390.9833069,0.005097783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.5189819,-0.003350356,390.5189819,-0.005374445,390.5189819,-0.00191202,390.5189819,-0.003953479,390.5189819,0.005143857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.0158997,-0.003790101,390.0158997,-0.00566403,390.0158997,-0.001886607,390.0158997,-0.004236322,390.0158997,0.004880264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.5127563,-0.003565919,389.5127563,-0.005527057,389.5127563,-0.001951501,389.5127563,-0.004283795,389.5127563,0.004570944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.0095825,-0.003233413,389.0095825,-0.004975715,389.0095825,-0.001635292,389.0095825,-0.003718603,389.0095825,0.005306711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.5063782,-0.003472455,388.5063782,-0.005285512,388.5063782,-0.001657624,388.5063782,-0.003649609,388.5063782,0.005035059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.0031433,-0.00335539,388.0031433,-0.005550315,388.0031433,-0.001699604,388.0031433,-0.003922081,388.0031433,0.005039353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.4998779,-0.003343317,387.4998779,-0.005301163,387.4998779,-0.001698831,387.4998779,-0.003794668,387.4998779,0.005256298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.9965515,-0.003196514,386.9965515,-0.005360996,386.9965515,-0.001852378,386.9965515,-0.003846089,386.9965515,0.005451619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.4931946,-0.003586253,386.4931946,-0.005808979,386.4931946,-0.002104547,386.4931946,-0.00412731,386.4931946,0.004957811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.9897766,-0.00331059,385.9897766,-0.005446642,385.9897766,-0.001727864,385.9897766,-0.004125566,385.9897766,0.005067873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.4863586,-0.003478875,385.4863586,-0.00524664,385.4863586,-0.001740446,385.4863586,-0.003817506,385.4863586,0.005289181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.9828491,-0.003242765,384.9828491,-0.005257637,384.9828491,-0.001733742,384.9828491,-0.003628663,384.9828491,0.005351837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.5180664,-0.00320006,384.5180664,-0.005075099,384.5180664,-0.001624719,384.5180664,-0.003720913,384.5180664,0.005304772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.0145264,-0.00337671,384.0145264,-0.005624578,384.0145264,-0.001880679,384.0145264,-0.003792872,384.0145264,0.005244874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.5108948,-0.003367052,383.5108948,-0.005480129,383.5108948,-0.001813765,383.5108948,-0.00381068,383.5108948,0.00533365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.0072632,-0.00365654,383.0072632,-0.005662752,383.0072632,-0.002145711,383.0072632,-0.004266519,383.0072632,0.005167144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.5036011,-0.004024426,382.5036011,-0.006017506,382.5036011,-0.002450686,382.5036011,-0.004456827,382.5036011,0.004926628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.9998779,-0.003012543,381.9998779,-0.005034519,381.9998779,-0.001469955,381.9998779,-0.003351897,381.9998779,0.005720594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.4961243,-0.003710852,381.4961243,-0.005595651,381.4961243,-0.002045293,381.4961243,-0.004293022,381.4961243,0.00512264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.9923401,-0.003269794,380.9923401,-0.00552077,380.9923401,-0.002055444,380.9923401,-0.004092334,380.9923401,0.005506879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.4885254,-0.003734772,380.4885254,-0.005689733,380.4885254,-0.002102126,380.4885254,-0.003917053,380.4885254,0.005249118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.9846802,-0.003556728,379.9846802,-0.005696937,379.9846802,-0.001974693,379.9846802,-0.004158232,379.9846802,0.005413769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.4807434,-0.003763772,379.4807434,-0.005662548,379.4807434,-0.001887174,379.4807434,-0.003664292,379.4807434,0.005639082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0155945,-0.003556368,379.0155945,-0.005674761,379.0155945,-0.001886401,379.0155945,-0.004163924,379.0155945,0.00517144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.5115967,-0.003530282,378.5115967,-0.005442194,378.5115967,-0.001992164,378.5115967,-0.003732513,378.5115967,0.005191035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0075989,-0.003586715,378.0075989,-0.005751915,378.0075989,-0.002175332,378.0075989,-0.003892168,378.0075989,0.005363395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.50354,-0.003881342,377.50354,-0.005943974,377.50354,-0.002383139,377.50354,-0.003990673,377.50354,0.00531777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.9994202,-0.003392891,376.9994202,-0.005580063,376.9994202,-0.00207724,376.9994202,-0.004299277,376.9994202,0.005278412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.4953003,-0.003620807,376.4953003,-0.005674556,376.4953003,-0.002014014,376.4953003,-0.004302096,376.4953003,0.005359411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.9911194,-0.003204429,375.9911194,-0.005669037,375.9911194,-0.001927534,375.9911194,-0.003850708,375.9911194,0.005443939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.486908,-0.003692629,375.486908,-0.006258031,375.486908,-0.002398224,375.486908,-0.004346845,375.486908,0.005399956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.982666,-0.003769879,374.982666,-0.005837688,374.982666,-0.002041016,374.982666,-0.004125976,374.982666,0.006080188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.5171509,-0.003761154,374.5171509,-0.005960417,374.5171509,-0.002080074,374.5171509,-0.004129874,374.5171509,0.005125862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0128479,-0.003966202,374.0128479,-0.005784612,374.0128479,-0.002234723,374.0128479,-0.004247704,374.0128479,0.005412275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.5084839,-0.003268509,373.5084839,-0.005574593,373.5084839,-0.001732608,373.5084839,-0.003596368,373.5084839,0.006131617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0040894,-0.003882624,373.0040894,-0.00592564,373.0040894,-0.002383705,373.0040894,-0.004100232,373.0040894,0.005232062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.4996338,-0.003807652,372.4996338,-0.005961694,372.4996338,-0.002465667,372.4996338,-0.004257445,372.4996338,0.005227713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.9951477,-0.003302524,371.9951477,-0.005965932,371.9951477,-0.002237092,371.9951477,-0.004075204,371.9951477,0.005900905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.4906616,-0.003823305,371.4906616,-0.00622537,371.4906616,-0.002267377,371.4906616,-0.003893246,371.4906616,0.005454423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.9861145,-0.003554417,370.9861145,-0.005731478,370.9861145,-0.001804691,370.9861145,-0.003752377,370.9861145,0.00540491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.4815063,-0.003865384,370.4815063,-0.005975839,370.4815063,-0.001960984,370.4815063,-0.004111463,370.4815063,0.005451567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.0157166,-0.003441895,370.0157166,-0.005682681,370.0157166,-0.002136438,370.0157166,-0.003907869,370.0157166,0.005895185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.5110474,-0.004322241,369.5110474,-0.005825632,369.5110474,-0.002801488,369.5110474,-0.00427303,369.5110474,0.005232298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.0063477,-0.003715318,369.0063477,-0.006112925,369.0063477,-0.002392097,369.0063477,-0.003935318,369.0063477,0.005314311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.5016479,-0.003741445,368.5016479,-0.006463741,368.5016479,-0.002407131,368.5016479,-0.004329673,368.5016479,0.00557683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.9968872,-0.00442116,367.9968872,-0.006502351,367.9968872,-0.002961485,367.9968872,-0.004566371,367.9968872,0.00521891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.4920349,-0.002920605,367.4920349,-0.00590281,367.4920349,-0.001667217,367.4920349,-0.003707002,367.4920349,0.006016718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.9871826,-0.002988994,366.9871826,-0.005418982,366.9871826,-0.001904906,366.9871826,-0.003742317,366.9871826,0.006072996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.4823303,-0.003636826,366.4823303,-0.006102358,366.4823303,-0.002417068,366.4823303,-0.004460107,366.4823303,0.005396365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0162354,-0.003601194,366.0162354,-0.006138806,366.0162354,-0.00215215,366.0162354,-0.00389458,366.0162354,0.005701054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.5112915,-0.003558422,365.5112915,-0.006192349,365.5112915,-0.002158281,365.5112915,-0.004514113,365.5112915,0.005254752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0062561,-0.003648942,365.0062561,-0.006302222,365.0062561,-0.002646577,365.0062561,-0.004214942,365.0062561,0.00533255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5012512,-0.003832901,364.5012512,-0.006102307,364.5012512,-0.002357496,364.5012512,-0.00441829,364.5012512,0.005493011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.9961853,-0.003812579,363.9961853,-0.006260685,363.9961853,-0.002226121,363.9961853,-0.004626512,363.9961853,0.00513943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.4910889,-0.004118694,363.4910889,-0.006387479,363.4910889,-0.002331853,363.4910889,-0.004512679,363.4910889,0.004946448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.9859314,-0.004214378,362.9859314,-0.006498118,362.9859314,-0.002522187,362.9859314,-0.004496487,362.9859314,0.004954355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.4807739,-0.004283026,362.4807739,-0.006572678,362.4807739,-0.003052027,362.4807739,-0.004695555,362.4807739,0.004796501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0143738,-0.004111258,362.0143738,-0.006575993,362.0143738,-0.002884348,362.0143738,-0.004743848,362.0143738,0.005132908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.5091248,-0.004084538,361.5091248,-0.006130179,361.5091248,-0.002686506,361.5091248,-0.004254984,361.5091248,0.005630664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0038452,-0.003785738,361.0038452,-0.006146412,361.0038452,-0.002544886,361.0038452,-0.004409681,361.0038452,0.005671732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.4985046,-0.003883138,360.4985046,-0.006348347,360.4985046,-0.002655479,360.4985046,-0.004422134,360.4985046,0.005453532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.9931641,-0.003991801,359.9931641,-0.006527393,359.9931641,-0.003060818,359.9931641,-0.004645003,359.9931641,0.005635358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.4877625,-0.003680925,359.4877625,-0.006237363,359.4877625,-0.002537114,359.4877625,-0.004194433,359.4877625,0.005592772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.9823608,-0.003875543,358.9823608,-0.006574004,358.9823608,-0.0024477,358.9823608,-0.004399943,358.9823608,0.00530755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.5157776,-0.004276413,358.5157776,-0.006564366,358.5157776,-0.002670659,358.5157776,-0.004690536,358.5157776,0.005004629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0102539,-0.004182999,358.0102539,-0.006540551,358.0102539,-0.002820931,358.0102539,-0.004505096,358.0102539,0.005313236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.5046997,-0.004222633,357.5046997,-0.006468791,357.5046997,-0.002762032,357.5046997,-0.004399994,357.5046997,0.005609423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.9991455,-0.003560682,356.9991455,-0.006311509,356.9991455,-0.002404248,356.9991455,-0.004157514,356.9991455,0.006181607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.4935303,-0.003980002,356.4935303,-0.006532901,356.4935303,-0.002408161,356.4935303,-0.004414652,356.4935303,0.005911926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.987854,-0.003420065,355.987854,-0.006410384,355.987854,-0.002238843,355.987854,-0.004033761,355.987854,0.006133927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.4821777,-0.00409059,355.4821777,-0.006848572,355.4821777,-0.002667726,355.4821777,-0.004620006,355.4821777,0.005715191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0153503,-0.004235194,355.0153503,-0.006489906,355.0153503,-0.002665719,355.0153503,-0.004458672,355.0153503,0.005743755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.5095825,-0.003718141,354.5095825,-0.006347684,354.5095825,-0.00226099,354.5095825,-0.004241193,354.5095825,0.005881593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0038147,-0.003704333,354.0038147,-0.00659537,354.0038147,-0.00254715,354.0038147,-0.004116387,354.0038147,0.006295709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.4980164,-0.004218685,353.4980164,-0.00663713,353.4980164,-0.003094078,353.4980164,-0.00445201,353.4980164,0.005717473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.9921265,-0.004071922,352.9921265,-0.006871351,352.9921265,-0.002750972,352.9921265,-0.004400302,352.9921265,0.005916099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.4862366,-0.003709569,352.4862366,-0.006693467,352.4862366,-0.00284634,352.4862366,-0.004386259,352.4862366,0.006268422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0191956,-0.003774088,352.0191956,-0.006331816,352.0191956,-0.002555591,352.0191956,-0.004256471,352.0191956,0.006419719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.5132446,-0.004001291,351.5132446,-0.006451295,351.5132446,-0.003218921,351.5132446,-0.004542549,351.5132446,0.005813246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0072632,-0.004178589,351.0072632,-0.006409109,351.0072632,-0.002772372,351.0072632,-0.004462976,351.0072632,0.006048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.5012207,-0.004030529,350.5012207,-0.006622701,350.5012207,-0.003017067,350.5012207,-0.004602539,350.5012207,0.005974541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.9951477,-0.003546406,349.9951477,-0.00615172,349.9951477,-0.00258714,349.9951477,-0.004251805,349.9951477,0.006243473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.4890137,-0.003842549,349.4890137,-0.006886843,349.4890137,-0.002671688,349.4890137,-0.004242577,349.4890137,0.006091975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.9829102,-0.004062227,348.9829102,-0.00667231,348.9829102,-0.002886045,348.9829102,-0.004658372,348.9829102,0.005869523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.515625,-0.003738621,348.515625,-0.006418444,348.515625,-0.002606902,348.515625,-0.004303736,348.515625,0.006037585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0093994,-0.003639958,348.0093994,-0.006749847,348.0093994,-0.002472102,348.0093994,-0.004260879,348.0093994,0.006412232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.5031433,-0.003812733,347.5031433,-0.006821765,347.5031433,-0.002633353,347.5031433,-0.004388975,347.5031433,0.006116101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.9968872,-0.004192946,346.9968872,-0.006414771,346.9968872,-0.002658927,346.9968872,-0.004566013,346.9968872,0.006226772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.4905396,-0.003816069,346.4905396,-0.006470525,346.4905396,-0.00267246,346.4905396,-0.004525949,346.4905396,0.006271836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.9841919,-0.003847578,345.9841919,-0.006546773,345.9841919,-0.002381336,345.9841919,-0.004230221,345.9841919,0.006024356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.5167542,-0.004041916,345.5167542,-0.006905646,345.5167542,-0.002882497,345.5167542,-0.004476606,345.5167542,0.006064674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.010376,-0.004169718,345.010376,-0.006631573,345.010376,-0.003032131,345.010376,-0.004403633,345.010376,0.005938509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.5038757,-0.003677691,344.5038757,-0.006794753,344.5038757,-0.002867222,344.5038757,-0.004616677,344.5038757,0.006277588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.997406,-0.00375792,343.997406,-0.006623415,343.997406,-0.002696025,343.997406,-0.004322959,343.997406,0.006368335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.4908752,-0.003869232,343.4908752,-0.006512399,343.4908752,-0.002673077,343.4908752,-0.004367654,343.4908752,0.00633403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.9842834,-0.003488325,342.9842834,-0.006792408,342.9842834,-0.00263186,342.9842834,-0.004522926,342.9842834,0.006280739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.5166626,-0.003705411,342.5166626,-0.006863045,342.5166626,-0.002619561,342.5166626,-0.004535888,342.5166626,0.006464383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0100403,-0.003094129,342.0100403,-0.006324622,342.0100403,-0.002300903,342.0100403,-0.003970563,342.0100403,0.006624159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.5033569,-0.003300931,341.5033569,-0.006418597,341.5033569,-0.002463299,341.5033569,-0.004018321,341.5033569,0.006721946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.9966736,-0.003272054,340.9966736,-0.006651203,340.9966736,-0.002208969,340.9966736,-0.004313271,340.9966736,0.006680805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.4899292,-0.002910217,340.4899292,-0.006291047,340.4899292,-0.001916555,340.4899292,-0.003924646,340.4899292,0.006766378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.9831543,-0.002862388,339.9831543,-0.006077956,339.9831543,-0.002053229,339.9831543,-0.00404089,339.9831543,0.006755177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.5153503,-0.002385301,339.5153503,-0.005535031,339.5153503,-0.001719458,339.5153503,-0.003650636,339.5153503,0.007033355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0085144,-0.001856039,339.0085144,-0.005183055,339.0085144,-0.001604035,339.0085144,-0.003927622,339.0085144,0.007200394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.5016479,-0.00208739,338.5016479,-0.005506456,338.5016479,-0.001821704,338.5016479,-0.003825922,338.5016479,0.007267669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.994751,-0.001300271,337.994751,-0.004845181,337.994751,-0.001146373,337.994751,-0.003394484,337.994751,0.007717944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.4878235,-0.001116114,337.4878235,-0.004669537,337.4878235,-0.00133475,337.4878235,-0.003599808,337.4878235,0.007087527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.980835,-0.000693139,336.980835,-0.004389488,336.980835,-0.001183755,336.980835,-0.003515081,336.980835,0.007396671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.5128174,-0.000684196,336.5128174,-0.003973333,336.5128174,-0.00072994,336.5128174,-0.003456071,336.5128174,0.007396196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0057678,3.26E-05,336.0057678,-0.00329939,336.0057678,-0.000427943,336.0057678,-0.002993725,336.0057678,0.007872594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.4987183,0.000636147,335.4987183,-0.003011566,335.4987183,-0.000184683,335.4987183,-0.002827258,335.4987183,0.007691094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.9916077,0.001778222,334.9916077,-0.001939698,334.9916077,0.001120676,334.9916077,-0.002129895,334.9916077,0.008231495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.484436,0.002750195,334.484436,-0.001081617,334.484436,0.001254406,334.484436,-0.002061164,334.484436,0.008020548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0162964,0.004429207,334.0162964,0.000141697,334.0162964,0.002223176,334.0162964,-0.001422535,334.0162964,0.008806882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.5090637,0.005114651,333.5090637,0.000615901,333.5090637,0.002652204,333.5090637,-0.001294438,333.5090637,0.00867593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0018311,0.006775265,333.0018311,0.001951131,333.0018311,0.003477062,333.0018311,-0.000389254,333.0018311,0.009648924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.4945679,0.007968474,332.4945679,0.002914552,332.4945679,0.004437314,332.4945679,-0.00020383,332.4945679,0.009610865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.9872742,0.009779905,331.9872742,0.004388701,331.9872742,0.005178225,331.9872742,0.00058832,331.9872742,0.010011204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.5189514,0.011594217,331.5189514,0.006279636,331.5189514,0.006809868,331.5189514,0.001440975,331.5189514,0.010703133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0115662,0.014303236,331.0115662,0.008377592,331.0115662,0.008148771,331.0115662,0.002578765,331.0115662,0.011299554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.5041504,0.016439764,330.5041504,0.010197253,330.5041504,0.00953526,330.5041504,0.003047323,330.5041504,0.011610648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329.9967041,0.020170283,329.9967041,0.013198659,329.9967041,0.011984334,329.9967041,0.004781896,329.9967041,0.012929733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329.4892273,0.022814753,329.4892273,0.015768517,329.4892273,0.01359874,329.4892273,0.005629562,329.4892273,0.013136621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.98172,0.027273152,328.98172,0.019206274,328.98172,0.016379438,328.98172,0.00781769,328.98172,0.014499753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.5132446,0.029387243,328.5132446,0.022068245,328.5132446,0.017843014,328.5132446,0.008383821,328.5132446,0.014963111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0056458,0.033426978,328.0056458,0.025094971,328.0056458,0.019866548,328.0056458,0.009494117,328.0056458,0.015636146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.4980469,0.03822846,327.4980469,0.029355835,327.4980469,0.023151601,327.4980469,0.011327213,327.4980469,0.016873548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.9904175,0.041178226,326.9904175,0.032246392,326.9904175,0.025167217,326.9904175,0.013172909,326.9904175,0.017982263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.4827271,0.045431316,326.4827271,0.035216864,326.4827271,0.027527474,326.4827271,0.014692742,326.4827271,0.018572832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0140686,0.049432419,326.0140686,0.038506534,326.0140686,0.029821435,326.0140686,0.015900793,326.0140686,0.019483259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.5063477,0.054391928,325.5063477,0.043262858,325.5063477,0.032438509,325.5063477,0.018270833,325.5063477,0.020876674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.9985657,0.058437146,324.9985657,0.047815677,324.9985657,0.036226992,324.9985657,0.020181781,324.9985657,0.021894628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
